orthogroup	set	ACN	AGE	CNV	CON	DUP	EVR	EXP	PHC	STA	UNI	WGA
30396at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1669	0	0.03	80	1.0	0.17
18729at7399	20h-DO	1.026315789	203.0	0.15596827	3	0.026315789	0.9652	1	0.28	76	0.926829268	0.53
11792at7399	20h-DO	1.075	203.0	0.245015204	1	0.075	0.9583	3	0.2	76	0.975609756	0.55
11176at7399	20h-DO	1.0	183.0129637	0.0	3	0.0	1.0812	0	0.56	77	0.853658537	0.9
30965at7399	20h-DO	1.0	183.0129637	0.0	6	0.0	0.8436	0	0.36	74	0.365853659	0.9
29290at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.7042	0	0.81	79	0.975609756	0.96
11282at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8381	1	0.37	79	1.0	0.78
15780at7399	20h-DO	1.04	203.0	0.188422288	12	0.04	1.0734	1	0.27	67	0.609756098	0.57
28640at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.1651	0	0.28	78	0.951219512	0.79
31456at7399	20h-DO	1.026315789	203.0	0.15596827	3	0.026315789	0.8603	1	0.49	76	0.926829268	0.88
1446at7399	20h-DO	1.146341463	203.0	0.454343755	0	0.097560976	1.4087	4	0.31	76	1.0	0.76
29495at7399	20h-DO	1.1	203.0	0.272727273	1	0.1	0.7576	3	0.41	76	0.975609756	0.85
26541at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.7663	1	0.52	78	0.975609756	0.94
24788at7399	20h-DO	1.0	203.0	0.0	5	0.0	0.7525	0	0.22	75	0.87804878	0.49
32254at7399	20h-DO	1.038461538	203.0	0.185185185	14	0.038461538	0.6797	1	0.02	65	0.634146341	0.09
9309at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.916	0	0.21	80	1.0	0.58
5059at7399	20h-DO	1.073170732	203.0	0.242660869	0	0.073170732	1.141	3	0.225	77	1.0	0.74
27849at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	0.7537	2	0.34	77	0.975609756	0.69
28739at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9599	0	0.21	79	0.975609756	0.56
13923at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9302	1	0.41	79	1.0	0.71
28904at7399	20h-DO	1.0	203.0	0.0	10	0.0	1.1286	0	0.03	70	0.707317073	0.15
3212at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9087	0	0.62	80	1.0	0.92
11744at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1246	1	0.69	79	1.0	0.96
30970at7399	20h-DO	1.0	203.0	0.0	12	0.0	1.5564	0	0.16	68	0.585365854	0.79
929at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.2958	1	0.41	79	1.0	0.78
29478at7399	20h-DO	1.0	68.31969659999999	0.0	8	0.0	1.2995	0	0.11	72	0.17073170699999998	0.77
15979at7399	20h-DO	1.108108108	183.0129637	0.458899701	1	0.054054054	1.2259	2	0.27	77	0.902439024	0.66
30610at7399	20h-DO	1.052631579	203.0	0.212132034	3	0.052631579000000005	1.0014	2	0.15	75	0.926829268	0.85
346at7399	20h-DO	1.073170732	203.0	0.242660869	0	0.073170732	0.7777	3	0.53	77	1.0	0.81
10430at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9327	0	0.22	80	1.0	0.46
4143at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.3456	0	0.18	80	1.0	0.86
18743at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.516	1	0.32	78	0.975609756	0.81
30326at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.0024	0	0.14	79	0.975609756	0.54
17020at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.4181	1	0.11	79	1.0	0.6
15287at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8971	2	0.29	78	1.0	0.74
7527at7399	20h-DO	2.0	203.0	0.110431526	1	0.975609756	0.8127	1	0.32	78	1.0	0.59
605at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0774	0	0.62	80	1.0	0.92
9224at7399	20h-DO	1.102564103	203.0	0.275166502	2	0.102564103	1.0216	4	0.26	74	0.951219512	0.47
24606at7399	20h-DO	1.414634146	203.0	0.440921098	4	0.365853659	0.7692	4	0.37	72	1.0	0.86
9482at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9359	1	0.23	79	1.0	0.58
31195at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9397	0	0.56	79	0.975609756	0.93
16254at7399	20h-DO	2.075	203.0	0.292897489	4	0.9	1.431	5	0.11	71	0.975609756	0.685
9944at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9443	0	0.27	80	1.0	0.56
11068at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0746	1	0.39	79	1.0	0.58
27736at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	1.1093	2	0.34	77	0.975609756	0.87
30361at7399	20h-DO	1.027027027	203.0	0.15789473699999998	4	0.027027027	1.1608	1	0.33	75	0.902439024	0.76
18260at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.392	0	0.3	80	1.0	0.84
15386at7399	20h-DO	5.075	203.0	0.8294460690000001	22	0.725	1.3045	15	0.02	43	0.975609756	0.68
21430at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.1807	0	0.16	79	0.975609756	0.48
30437at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.7492	1	0.49	78	0.975609756	0.8
22265at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.7552	1	0.35	79	1.0	0.74
31573at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.2392	1	0.04	79	1.0	0.71
30428at7399	20h-DO	1.212121212	203.0	0.337268439	7	0.212121212	0.7090000000000001	6	0.24	67	0.804878049	0.515
29201at7399	20h-DO	1.051282051	203.0	0.209812811	2	0.051282051	0.9424	1	0.26	77	0.951219512	0.53
8392at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9649	0	0.66	80	1.0	0.94
13409at7399	20h-DO	1.975609756	203.0	0.17633156600000002	3	0.926829268	0.8922	2	0.45	75	1.0	0.595
12400at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.0621	0	0.58	78	0.951219512	0.86
2410at7399	20h-DO	1.175	203.0	0.461756051	3	0.1	1.1929	1	0.34	76	0.975609756	0.79
21546at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8578	0	0.54	79	0.975609756	0.93
28137at7399	20h-DO	1.0	203.0	0.0	19	0.0	0.956	0	0.55	61	0.31707317100000004	0.92
27006at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9086	0	0.22	80	1.0	0.74
16794at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	1.1119	1	0.17	77	0.951219512	0.8
6785at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.7718	2	0.29	78	1.0	0.51
18169at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1596	1	0.335	79	1.0	0.61
10399at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7783	0	0.11	80	1.0	0.3
8304at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.8809	1	0.22	78	0.975609756	0.44
27982at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.7351	1	0.53	77	0.951219512	0.92
4160at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.9448	2	0.48	78	1.0	0.93
32534at7399	20h-DO	1.0	203.0	0.0	5	0.0	0.8646	0	0.29	75	0.87804878	0.81
946at7399	20h-DO	1.0	183.0129637	0.0	1	0.0	0.8893	0	0.33	79	0.902439024	0.56
19995at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8767	0	0.57	80	1.0	0.91
14759at7399	20h-DO	1.078947368	203.0	0.249925628	2	0.078947368	1.0644	3	0.18	75	0.926829268	0.37
9455at7399	20h-DO	1.073170732	203.0	0.242660869	0	0.073170732	0.9998	3	0.31	77	1.0	0.68
4822at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.238	0	0.4	78	0.951219512	0.76
2682at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8958	2	0.4	78	1.0	0.76
23217at7399	20h-DO	1.0	203.0	0.0	6	0.0	1.2841	0	0.15	74	0.853658537	0.47
4734at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.8419	1	0.58	78	0.975609756	0.78
6963at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.8122	0	0.28	78	0.951219512	0.68
23126at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7877	0	0.49	80	1.0	0.85
25750at7399	20h-DO	1.051282051	203.0	0.209812811	2	0.051282051	1.5282	2	0.21	76	0.951219512	0.58
28982at7399	20h-DO	1.073170732	203.0	0.318181818	0	0.048780488	1.0271	2	0.38	78	1.0	0.9
13144at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9411	0	0.62	80	1.0	0.92
1630at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.795	2	0.64	78	1.0	0.91
13766at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7543	0	0.08	80	1.0	0.2
3219at7399	20h-DO	1.975609756	203.0	0.284754632	3	0.853658537	0.9209	4	0.2	73	1.0	0.525
12085at7399	20h-DO	1.170731707	203.0	0.798218503	0	0.048780488	0.9698	2	0.26	78	1.0	0.55
1686at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.944	0	0.1	80	1.0	0.25
29190at7399	20h-DO	1.0555555559999998	203.0	0.217005559	4	0.055555556	0.6971	2	0.37	74	0.87804878	0.71
13372at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9271	1	0.32	79	1.0	0.8
27960at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.1816	0	0.26	78	0.951219512	0.81
446at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8729	2	0.64	78	1.0	0.89
16332at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.845	0	0.55	79	0.975609756	0.83
20015at7399	20h-DO	1.0	203.0	0.0	3	0.0	1.1066	0	0.29	77	0.926829268	0.78
21448at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.0573	0	0.29	78	0.951219512	0.61
7948at7399	20h-DO	1.051282051	203.0	0.209812811	2	0.051282051	0.7759	2	0.53	76	0.951219512	0.89
11669at7399	20h-DO	1.0	203.0	0.0	17	0.0	0.8347	0	0.19	63	0.56097561	0.39
13816at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.6416	0	0.16	78	0.56097561	0.47
1192at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.0546	0	0.5	79	0.975609756	0.77
4940at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1379	0	0.6	80	1.0	0.91
10717at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.904	0	0.65	79	0.975609756	0.91
25847at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.7974	1	0.6	79	1.0	0.92
9924at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	1.004	2	0.31	78	1.0	0.6
17143at7399	20h-DO	1.0	203.0	0.0	3	0.0	0.9104	0	0.29	77	0.926829268	0.61
19954at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	0.9174	2	0.58	77	0.975609756	0.89
6052at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9718	0	0.34	79	0.975609756	0.56
7955at7399	20h-DO	1.0	203.0	0.0	3	0.0	1.0705	0	0.16	77	0.926829268	0.39
8864at7399	20h-DO	1.075	203.0	0.321401743	1	0.05	0.8156	2	0.27	77	0.975609756	0.59
5666at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8263	0	0.67	79	0.975609756	0.92
5353at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.0826	1	0.32	78	0.975609756	0.63
577at7399	20h-DO	1.097560976	203.0	0.27034500100000003	0	0.097560976	0.9186	4	0.34	76	1.0	0.75
1298at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.2333	1	0.3	79	1.0	0.61
23618at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.2514	1	0.29	79	1.0	0.83
25713at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.0513	0	0.22	79	0.975609756	0.63
934at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.2262	0	0.49	80	1.0	0.87
4653at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.772	0	0.67	80	1.0	0.91
15at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.9038	2	0.44	78	1.0	0.71
10922at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.9956	1	0.24	77	0.951219512	0.68
31842at7399	20h-DO	1.0555555559999998	203.0	0.31137262	5	0.027777778	0.8259	1	0.3	74	0.87804878	0.84
6364at7399	20h-DO	1.0	203.0	0.0	4	0.0	1.3305	0	0.33	76	0.902439024	0.85
25363at7399	20h-DO	1.0	183.0129637	0.0	11	0.0	1.2761	0	0.31	69	0.634146341	0.64
477at7399	20h-DO	1.285714286	203.0	0.582671582	9	0.14285714300000002	1.4979	4	0.12	67	0.682926829	0.68
21950at7399	20h-DO	1.1	183.0129637	0.272727273	20	0.1	0.7715	1	0.25	59	0.243902439	0.59
11390at7399	20h-DO	1.075	203.0	0.245015204	1	0.075	1.0779	3	0.37	76	0.975609756	0.72
27768at7399	20h-DO	1.034482759	203.0	0.176383421	8	0.034482759	1.1887	1	0.3	71	0.707317073	0.86
1429at7399	20h-DO	1.414634146	203.0	0.661943235	12	0.26829268300000003	0.7826	3	0.41	65	1.0	0.76
5790at7399	20h-DO	1.926829268	203.0	0.17721519	1	0.902439024	0.9499	1	0.33	78	1.0	0.713333333
9785at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.7502	0	0.21	79	0.975609756	0.48
7925at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	0.7776	2	0.25	77	0.975609756	0.54
16379at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0439	1	0.17	79	1.0	0.5
967at7399	20h-DO	1.25	203.0	0.6870225609999999	3	0.125	1.295	3	0.51	74	0.975609756	0.94
8137at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.1799	0	0.53	79	0.975609756	0.96
31769at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.7262	1	0.14	77	0.951219512	0.65
8657at7399	20h-DO	1.027027027	183.0129637	0.15789473699999998	1	0.027027027	0.9518	1	0.46	78	0.902439024	0.78
24172at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.8826	0	0.19	78	0.926829268	0.52
6150at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9474	1	0.59	79	1.0	0.96
1672at7399	20h-DO	1.097560976	203.0	0.27034500100000003	2	0.097560976	1.0659999999999998	1	0.74	77	1.0	0.95
15690at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	1.0082	1	0.15	77	0.951219512	0.56
28636at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.9986	1	0.2	78	0.975609756	0.43
1783at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.3394	0	0.22	80	1.0	0.51
971at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0142	1	0.4	79	1.0	0.65
31931at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.6913	0	0.06	78	0.951219512	0.67
23580at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	0.7602	2	0.36	77	0.975609756	0.67
13008at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7493	0	0.4	80	1.0	0.7
3010at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.99	2	0.38	78	1.0	0.67
27598at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.2318	1	0.15	78	0.975609756	0.91
27592at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.6906	1	0.37	79	1.0	0.85
26389at7399	20h-DO	1.0	183.0129637	0.0	2	0.0	1.1703	0	0.07	78	0.87804878	0.47
25379at7399	20h-DO	1.029411765	203.0	0.164130361	6	0.029411765	1.5485	1	0.08	73	0.8292682929999999	0.74
12379at7399	20h-DO	1.0	203.0	0.0	6	0.0	0.9246	0	0.33	74	0.780487805	0.66
2252at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.031	0	0.33	80	1.0	0.62
1042at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	1.1468	2	0.6	77	0.975609756	0.9
9822at7399	20h-DO	1.853658537	203.0	0.224842204	3	0.8292682929999999	0.878	1	0.3	76	1.0	0.725
11596at7399	20h-DO	1.85	203.0	1.205962785	5	0.225	1.3284	8	0.05	67	0.975609756	0.45
6182at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.3232	0	0.16	80	1.0	0.41
24677at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0387	1	0.44	79	1.0	0.97
4144at7399	20h-DO	1.097560976	203.0	0.27034500100000003	0	0.097560976	0.9606	4	0.545	76	1.0	0.81
1923at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.352	0	0.45	80	1.0	0.87
18247at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9616	0	0.21	79	0.975609756	0.6
18653at7399	20h-DO	2.0	203.0	0.110431526	1	0.975609756	1.0490000000000002	1	0.48	78	1.0	0.715
30844at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9411	0	0.4	79	0.975609756	0.86
5530at7399	20h-DO	1.097560976	203.0	0.27034500100000003	0	0.097560976	1.2217	4	0.36	76	1.0	0.61
14680at7399	20h-DO	2.829268293	203.0	0.219446932	5	0.902439024	0.9129	1	0.253333333	74	1.0	0.576666667
18382at7399	20h-DO	1.075	203.0	0.245015204	1	0.075	0.982	2	0.75	77	0.975609756	0.98
29468at7399	20h-DO	1.0	177.3420531	0.0	4	0.0	1.7133	0	0.04	76	0.731707317	0.87
539at7399	20h-DO	1.073170732	203.0	0.242660869	0	0.073170732	0.8362	3	0.36	77	1.0	0.69
30333at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.772	1	0.47	79	1.0	0.89
22239at7399	20h-DO	1.028571429	203.0	0.161970886	6	0.028571429	0.9438	1	0.35	73	0.853658537	0.74
21830at7399	20h-DO	1.142857143	203.0	0.306186218	4	0.14285714300000002	1.7407	2	0.43	74	0.5121951220000001	0.88
18284at7399	20h-DO	1.12195122	203.0	0.489975116	0	0.048780488	1.0798	2	0.21	78	1.0	0.63
29293at7399	20h-DO	1.15	203.0	0.414756175	1	0.1	0.7755	4	0.53	75	0.975609756	0.93
1957at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0284	1	0.38	79	1.0	0.64
13756at7399	20h-DO	1.102564103	203.0	0.275166502	2	0.102564103	0.88	4	0.32	74	0.951219512	0.5
14236at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.2181	1	0.72	78	0.975609756	0.93
6060at7399	20h-DO	1.205882353	203.0	0.335310417	6	0.205882353	0.8639	6	0.2	68	0.8292682929999999	0.39
21255at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.2595	0	0.35	79	0.975609756	0.79
569at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9697	0	0.62	80	1.0	0.9
15432at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9217	0	0.8	80	1.0	0.95
13397at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.7479	0	0.06	79	0.975609756	0.11
18803at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0694	0	0.6	80	1.0	0.95
30411at7399	20h-DO	1.0	203.0	0.0	6	0.0	0.967	0	0.35	74	0.853658537	0.8
10986at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8369	0	0.46	79	0.975609756	0.73
23122at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.7602	1	0.44	78	0.975609756	0.79
29747at7399	20h-DO	1.05	203.0	0.297380857	1	0.025	0.7879	1	0.26	78	0.975609756	0.87
30958at7399	20h-DO	1.0625	203.0	0.22782255	21	0.0625	1.0529	1	0.61	58	0.390243902	0.99
12453at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8485	0	0.5	79	0.975609756	0.86
1363at7399	20h-DO	1.075	203.0	0.245015204	1	0.075	0.8436	3	0.8	76	0.975609756	0.9
15222at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.898	0	0.32	80	1.0	0.56
2517at7399	20h-DO	1.096774194	203.0	0.269563276	4	0.096774194	1.118	3	0.63	73	0.7560975609999999	0.93
3088at7399	20h-DO	1.125	203.0	0.293972368	1	0.125	1.3651	5	0.35	74	0.975609756	0.6
32063at7399	20h-DO	1.0	203.0	0.0	9	0.0	1.5325	0	0.06	71	0.7560975609999999	0.77
12340at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	1.003	2	0.39	77	0.975609756	0.85
19589at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.0147	0	0.62	78	0.951219512	0.95
6481at7399	20h-DO	1.029411765	203.0	0.164130361	5	0.029411765	1.1039	1	0.31	74	0.8292682929999999	0.645
15388at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.9161	2	0.42	78	1.0	0.84
28410at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.6906	0	0.31	79	0.975609756	0.78
3303at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	1.8439	1	0.32	77	0.951219512	0.81
30788at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.8919	0	0.38	78	0.951219512	0.9
2327at7399	20h-DO	1.073170732	203.0	0.318181818	0	0.048780488	0.7776	2	0.63	78	1.0	0.93
4204at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8568	0	0.58	79	0.975609756	0.93
10927at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8261	0	0.32	79	0.975609756	0.66
1130at7399	20h-DO	1.097560976	203.0	0.27034500100000003	2	0.097560976	1.0932	1	0.55	77	1.0	0.87
476at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8123	1	0.77	79	1.0	0.91
13852at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.0358	0	0.39	79	0.975609756	0.64
27751at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.8627	1	0.43	77	0.951219512	0.93
15858at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.319	0	0.46	80	1.0	0.94
1057at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.6253	1	0.51	79	1.0	0.89
2476at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0678	1	0.27	79	1.0	0.56
14838at7399	20h-DO	1.058823529	203.0	0.222222222	6	0.05882352900000001	1.098	2	0.11	72	0.8292682929999999	0.43
103at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	0.9813	2	0.48	77	0.975609756	0.83
24665at7399	20h-DO	1.12195122	203.0	0.291661041	0	0.12195122	0.7587	4	0.27	76	1.0	0.84
29018at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8178	0	0.84	80	1.0	0.94
21812at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8958	0	0.59	79	0.975609756	0.96
29555at7399	20h-DO	1.026315789	203.0	0.15596827	3	0.026315789	1.1773	1	0.03	76	0.926829268	0.76
4012at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.073	0	0.24	80	1.0	0.49
30391at7399	20h-DO	1.2	203.0	0.333333333	4	0.2	0.8649	1	0.27	75	0.975609756	0.87
31601at7399	20h-DO	1.027777778	203.0	0.159894048	5	0.027777778	1.1521	1	0.14	74	0.87804878	0.59
3843at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.9146	1	0.53	77	0.951219512	0.91
2241at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.8727	1	0.17	77	0.951219512	0.55
15521at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1896	0	0.45	80	1.0	0.99
4202at7399	20h-DO	3.0	203.0	0.164621599	13	1.0	0.918	4	0.453333333	63	1.0	0.696666667
159at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1005	1	0.33	79	1.0	0.63
10707at7399	20h-DO	1.102564103	203.0	0.275166502	2	0.102564103	0.9906	4	0.21	74	0.951219512	0.43
24266at7399	20h-DO	1.0	203.0	0.0	4	0.0	0.9536	0	0.33	76	0.7560975609999999	0.68
35at7399	20h-DO	1.0	203.0	0.0	5	0.0	0.8877	0	0.7	75	0.853658537	0.95
9967at7399	20h-DO	1.12195122	203.0	0.291661041	0	0.12195122	0.8359	5	0.4	75	1.0	0.69
15145at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8084	0	0.56	80	1.0	0.85
27609at7399	20h-DO	1.051282051	203.0	0.209812811	1	0.051282051	1.0005	2	0.4	77	0.951219512	0.76
31483at7399	20h-DO	1.0	203.0	0.0	3	0.0	0.7089	0	0.18	77	0.926829268	0.52
24736at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0544	0	0.38	80	1.0	0.85
3127at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.84	0	0.54	80	1.0	0.92
27147at7399	20h-DO	1.0	203.0	0.0	12	0.0	1.5093	0	0.49	68	0.658536585	0.92
12810at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0467	0	0.23	80	1.0	0.5
26896at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.8233	0	0.33	78	0.951219512	0.76
13702at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1421	0	0.83	80	1.0	1.0
30669at7399	20h-DO	1.026315789	203.0	0.15596827	3	0.026315789	1.2618	1	0.28	76	0.926829268	0.91
21679at7399	20h-DO	1.121212121	203.0	0.29108999	8	0.121212121	1.2992	4	0.07	68	0.804878049	0.27
26931at7399	20h-DO	1.054054054	203.0	0.214528212	4	0.054054054	1.2766	2	0.32	74	0.902439024	0.83
30221at7399	20h-DO	1.029411765	203.0	0.164130361	7	0.029411765	0.7418	1	0.32	72	0.8292682929999999	0.85
1903at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7824	0	0.64	80	1.0	0.92
24465at7399	20h-DO	1.051282051	203.0	0.300703122	2	0.025641026	0.8853	1	0.21	77	0.951219512	0.52
1088at7399	20h-DO	1.351351351	203.0	0.353270435	12	0.35135135100000003	1.0719	1	0.55	67	0.902439024	0.905
12347at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1359	0	0.14	80	1.0	0.61
430at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7811	0	0.29	80	1.0	0.53
7403at7399	20h-DO	1.076923077	203.0	0.24743583	2	0.076923077	1.3543	3	0.47	75	0.951219512	0.91
12609at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	1.2865	2	0.47	78	1.0	0.72
19233at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.7797	0	0.23	78	0.951219512	0.53
16187at7399	20h-DO	1.0	203.0	0.0	4	0.0	0.9533	0	0.22	76	0.902439024	0.62
3404at7399	20h-DO	1.102564103	203.0	0.343367978	2	0.076923077	0.8608	3	0.46	75	0.951219512	0.72
26989at7399	20h-DO	1.0	203.0	0.0	3	0.0	1.3745	0	0.33	77	0.8292682929999999	0.6
18320at7399	20h-DO	1.0555555559999998	203.0	0.217005559	5	0.055555556	0.8725	2	0.03	73	0.87804878	0.41
523at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8174	0	0.32	80	1.0	0.56
