orthogroup	EVR
MZ22516701	1.0922
MZ22516702	1.0563
MZ22516703	0.8928
MZ22516704	0.8911
MZ22516705	0.9461
MZ22516706	1.6876
MZ22516707	0.8334
MZ22516710	1.396
MZ22516711	0.8603
MZ22516713	0.8679
MZ22516714	1.0125
MZ22516715	0.9388
MZ22516725	0.8362
MZ22516726	0.9889
MZ22516728	0.9257
MZ22516730	1.1054
MZ22516732	1.3557
MZ22516734	0.8740000000000001
MZ22516735	1.0274
MZ22516736	1.0907
MZ22516737	0.9806
MZ22516739	1.0151
MZ22516740	1.9702
MZ22516741	1.021
MZ22516742	1.0275
MZ22516743	0.9214
MZ22516744	0.8188
MZ22516747	0.8429
MZ22516748	1.7882
MZ22516750	0.8186
MZ22516751	0.8068
MZ22516754	0.8351
MZ22516756	1.0078
MZ22516758	1.0596
MZ22516759	1.3272
MZ22516760	0.9579
MZ22516763	1.2238
MZ22516764	0.9554
MZ22516765	1.4841
MZ22516767	0.9037
MZ22516768	0.987
MZ22516770	1.0776
MZ22516774	1.0157
MZ22516775	0.88
MZ22516777	1.0647
MZ22516778	1.1998
MZ22516783	0.9748
MZ22516786	0.8588
MZ22516789	1.1804
MZ22516790	1.4422
MZ22516791	0.8974
MZ22516793	1.0367
MZ22516797	0.968
MZ22516802	0.9023
MZ22516807	1.1632
MZ22516808	0.9544
MZ22516810	1.0655
MZ22516813	1.2909
MZ22516818	1.0335
MZ22516819	1.2764
MZ22516820	0.8717
MZ22516821	1.2117
MZ22516824	1.0056
MZ22516828	0.9166
MZ22516834	0.841
MZ22516836	1.0067
MZ22516837	1.4358
MZ22516838	1.3812
MZ22516839	0.8721
MZ22516840	1.3815
MZ22516845	0.8369
MZ22516846	0.8844
MZ22516847	1.0675
MZ22516850	0.847
MZ22516855	1.104
MZ22516856	1.0291
MZ22516858	0.9922
MZ22516862	0.8639
MZ22516863	0.9707
MZ22516864	0.9559
MZ22516865	0.8673
MZ22516868	1.1229
MZ22516870	1.3008
MZ22516871	1.0179
MZ22516872	1.1679
MZ22516873	1.3112
MZ22516875	0.8998
MZ22516876	0.8621
MZ22516877	0.932
MZ22516880	1.4886
MZ22516885	1.1168
MZ22516886	0.929
MZ22516888	1.0307
MZ22516889	0.9978
MZ22516890	1.0332
MZ22516891	0.8553
MZ22516892	0.9614
MZ22516895	0.8374
MZ22516896	0.8353
MZ22516897	1.1591
MZ22516898	0.8682
MZ22516901	1.0492
MZ22516902	0.9037
MZ22516903	1.1741
MZ22516904	0.9517
MZ22516906	1.1552
MZ22516908	0.9359999999999999
MZ22516910	1.46
MZ22516911	0.866
MZ22516912	0.9881
MZ22516918	1.2388
MZ22516920	0.8771
MZ22516921	1.0397
MZ22516922	1.0046
MZ22516925	0.9089
MZ22516926	0.8873
MZ22516929	1.1493
MZ22516930	1.0551
MZ22516932	1.2613
MZ22516934	1.2182
MZ22516935	1.1435
MZ22516936	0.9992
MZ22516937	1.1331
MZ22516940	1.0841
MZ22516941	1.0201
MZ22516942	0.8053
MZ22516943	1.1862
MZ22516944	0.9354
MZ22516949	0.8955
MZ22516950	0.9409
MZ22516952	1.5237
MZ22516953	0.8566
MZ22516955	1.3278
MZ22516959	1.7948
MZ22516960	0.9119
MZ22516963	0.9303
MZ22516965	0.9709
MZ22516966	1.4905
MZ22516969	1.1709
MZ22516970	0.9225
MZ22516971	0.9177
MZ22516974	0.8882
MZ22516975	0.8322
MZ22516976	0.9339
MZ22516978	0.9563
MZ22516979	1.034
MZ22516982	1.0779
MZ22516984	1.3294
MZ22516985	0.8654
MZ22516986	0.8894
MZ22516993	0.8227
MZ22516996	1.1903
MZ22517000	1.3702
MZ22517002	0.8736
MZ22517003	1.0119
MZ22517005	0.9287
MZ22517006	1.0412
MZ22517007	0.8135
MZ22517008	1.1954
MZ22517009	1.1997
MZ22517012	0.9739
MZ22517014	0.8632
MZ22517015	1.0847
MZ22517017	1.1552
MZ22517018	1.2014
MZ22517019	0.9453
MZ22517020	1.1337
MZ22517024	1.3195
MZ22517026	0.8889
MZ22517027	1.2098
MZ22517028	0.9551
MZ22517029	1.2133
MZ22517030	0.8669
MZ22517036	0.898
MZ22517037	1.0876
MZ22517038	1.4214
MZ22517039	1.5151
MZ22517040	0.9435
MZ22517041	0.9587
MZ22517042	0.8253
MZ22517043	1.3329
MZ22517047	0.8542
MZ22517048	1.6544
MZ22517049	0.8159
MZ22517052	0.9578
MZ22517054	1.1922
MZ22517058	0.9234
MZ22517059	0.8139
MZ22517060	0.977
MZ22517064	1.3264
MZ22517065	0.963
MZ22517068	0.8234
MZ22517070	0.8729
MZ22517073	1.4057
MZ22517074	0.9081
MZ22517076	0.8592
MZ22517079	1.0137
MZ22517083	1.2234
MZ22517084	1.1745
MZ22517085	1.014
MZ22517086	0.8613
MZ22517092	0.8377
MZ22517093	0.953
MZ22517094	1.2832
MZ22517095	0.95
MZ22517097	0.9361
MZ22517098	1.0527
MZ22517099	0.8583
MZ22517100	0.9655
MZ22517101	1.0507
MZ22517102	1.3745
MZ22517103	1.4812
MZ22517104	1.2727
MZ22517106	1.0745
MZ22517109	1.2275
MZ22517110	0.951
MZ22517111	0.8776
MZ22517112	0.8672
MZ22517113	0.9765
MZ22517115	0.9736
MZ22517116	0.8154
MZ22517117	1.0096
MZ22517119	1.0147
MZ22517121	0.951
MZ22517123	0.9394
MZ22517126	1.1714
MZ22517132	1.003
MZ22517133	1.2426
MZ22517136	0.8641
MZ22517137	1.6814
MZ22517139	1.0579
MZ22517145	0.8676
MZ22517147	0.9122
MZ22517149	1.2888
MZ22517151	1.2687
MZ22517152	1.3495
MZ22517153	0.8769
MZ22517154	1.2258
MZ22517160	0.8853
MZ22517163	1.0622
MZ22517164	1.1503
MZ22517165	0.9499
MZ22517166	1.1749
MZ22517167	1.2605
MZ22517169	1.3129
MZ22517173	0.8291
MZ22517177	0.9407
MZ22517181	0.9501
MZ22517182	1.2188
MZ22517183	1.0214
MZ22517184	0.8492
MZ22517190	0.9808
MZ22517196	0.8255
MZ22517197	1.0692
MZ22517198	1.1097
MZ22517199	0.8608
MZ22517202	1.0201
MZ22517204	0.9352
MZ22517205	1.5334
MZ22517207	0.9554
MZ22517211	1.0981
MZ22517212	0.8611
MZ22517214	1.2724
MZ22517217	0.9088
MZ22517224	1.0634
MZ22517225	0.8528
MZ22517226	0.8926
MZ22517227	0.9588
MZ22517229	0.8339
MZ22517238	1.0517
MZ22517239	0.9076
MZ22517240	0.8895
MZ22517241	0.8322
MZ22517242	1.0687
MZ22517243	1.0678
MZ22517244	1.5819
MZ22517245	1.6988
MZ22517246	1.4631
MZ22517248	0.9828
MZ22517249	0.8170000000000001
MZ22517251	1.0062
MZ22517252	0.9303
MZ22517253	1.3635
MZ22517254	1.1429
MZ22517257	1.1353
MZ22517259	1.3573
MZ22517260	1.182
MZ22517261	0.847
MZ22517263	0.9222
MZ22517264	0.9484
MZ22517267	1.2122
MZ22517270	0.9456
MZ22517271	1.0249
MZ22517273	1.0335
MZ22517274	0.9483
MZ22517275	1.2536
MZ22517277	1.245
MZ22517278	1.1455
MZ22517283	0.9704
MZ22517285	1.001
MZ22517286	0.9359999999999999
MZ22517287	0.7888
MZ22517290	1.0352
MZ22517291	0.8619
MZ22517293	1.1683
MZ22517296	0.8456
MZ22517298	1.0719
MZ22517300	1.4196
MZ22517301	1.0884
MZ22517302	0.8139
MZ22517303	0.9474
MZ22517304	1.2737
MZ22517306	0.8286
MZ22517307	1.0356
MZ22517308	1.0157
MZ22517309	1.1769
MZ22517312	1.2386
MZ22517314	0.9356
MZ22517316	0.9526
MZ22517317	0.9072
MZ22517320	1.2799
MZ22517322	0.9065
MZ22517325	0.8411
MZ22517326	0.9164
MZ22517327	0.9598
MZ22517328	0.9561
MZ22517331	0.9238
MZ22517333	0.9321
MZ22517334	0.8127
MZ22517336	1.639
MZ22517337	1.6723
MZ22517340	0.9025
MZ22517341	0.8735
MZ22517342	1.0851
MZ22517344	1.1636
MZ22517345	1.3574
MZ22517346	0.9390000000000001
MZ22517349	0.9071
MZ22517350	0.8471
MZ22517352	1.0336
MZ22517356	1.1945
MZ22517362	1.2021
MZ22517363	0.9667
MZ22517368	1.3383
MZ22517370	0.851
MZ22517373	1.0441
MZ22517374	1.4193
MZ22517375	1.0171
MZ22517376	0.9279
MZ22517379	1.1523
MZ22517380	0.871
MZ22517382	1.4355
MZ22517383	1.5753
MZ22517390	1.3619999999999999
MZ22517392	0.8754
MZ22517394	0.9152
MZ22517398	1.4422
MZ22517399	0.816
MZ22517400	1.4801
MZ22517401	1.0204
MZ22517402	1.2123
MZ22517404	1.1494
MZ22517406	1.0359
MZ22517410	0.8785
MZ22517411	1.5784
MZ22517412	1.1901
MZ22517413	0.9737
MZ22517414	0.8302
MZ22517415	1.3111
MZ22517417	1.1716
MZ22517418	0.8913
MZ22517419	1.0522
MZ22517421	1.2375
MZ22517423	1.2113
MZ22517424	1.2532
MZ22517425	1.123
MZ22517427	1.1429
MZ22517428	1.1488
MZ22517429	1.0763
MZ22517430	0.972
MZ22517432	0.8832
MZ22517433	0.866
MZ22517434	1.2893
MZ22517438	0.8898
MZ22517441	1.1653
MZ22517442	1.1351
MZ22517443	0.8593
MZ22517445	0.8343
MZ22517448	0.9716
MZ22517449	0.8852
MZ22517450	0.9763
MZ22517451	0.8619
MZ22517452	0.8955
MZ22517455	0.8576
MZ22517456	1.6881
MZ22517459	1.1215
MZ22517460	1.0195
MZ22517462	0.9625
MZ22517463	1.1215
MZ22517464	0.8561
MZ22517465	0.9367
MZ22517466	1.3675
MZ22517469	0.8197
MZ22517472	1.6389
MZ22517473	1.0467
MZ22517474	1.046
MZ22517477	0.9184
MZ22517478	1.1724
MZ22517480	0.8805
MZ22517481	0.9485
MZ22517483	0.9825
MZ22517484	1.0092
MZ22517485	1.0297
MZ22517486	1.0005
MZ22517490	1.5711
MZ22517491	0.9447
MZ22517494	1.0389
MZ22517496	1.0829
MZ22517497	0.9649
MZ22517499	1.0524
MZ22517502	0.8958
MZ22517503	1.2237
MZ22517507	1.9516
MZ22517508	1.3102
MZ22517509	0.8567
MZ22517510	0.8302
MZ22517513	0.8958
MZ22517514	1.0747
MZ22517517	0.917
MZ22517521	0.9225
MZ22517522	0.8453
MZ22517523	1.0435
MZ22517524	0.9736
MZ22517527	0.8743
MZ22517528	1.1935
MZ22517533	0.9185
MZ22517537	0.9632
MZ22517538	1.0503
MZ22517539	1.1502
MZ22517540	1.0603
MZ22517542	1.0105
MZ22517545	1.6724
MZ22517546	0.9856
MZ22517547	0.8370000000000001
MZ22517548	0.9905
MZ22517550	0.8263
MZ22517553	0.8718
MZ22517555	1.6117
MZ22517559	1.6164
MZ22517561	0.8627
MZ22517562	1.1301
MZ22517565	0.8495
MZ22517566	1.5827
MZ22517567	1.1491
MZ22517568	1.2768
MZ22517571	0.9065
MZ22517572	0.8715
MZ22517573	0.9317
MZ22517574	0.9277
MZ22517576	1.1497
MZ22517581	1.0476
MZ22517582	0.8804
MZ22517583	0.9815
MZ22517585	0.9133
MZ22517586	1.1535
MZ22517589	1.0135
MZ22517590	0.8387
MZ22517593	1.2731
MZ22517597	0.9843
MZ22517598	0.9323
MZ22517602	0.841
MZ22517603	1.0099
MZ22517606	1.1608
MZ22517608	1.0938
MZ22517611	1.2859
MZ22517612	0.9279
MZ22517615	1.1351
MZ22517616	0.8338
MZ22517618	1.1201
MZ22517619	0.946
MZ22517620	1.6055
MZ22517621	1.7497
MZ22517623	0.8555
MZ22517624	1.0114
MZ22517629	0.8777
MZ22517631	1.0112
MZ22517632	1.2052
MZ22517636	0.8877
MZ22517641	1.3431
MZ22517642	0.9259999999999999
MZ22517643	0.9940000000000001
MZ22517644	1.8307
MZ22517646	1.0439
MZ22517650	0.9092
MZ22517653	1.2302
MZ22517655	0.9532
MZ22517657	1.0171
MZ22517659	0.9475
MZ22517660	0.9
MZ22517663	0.9478
MZ22517664	0.8715
MZ22517665	1.2659
MZ22517666	1.34
MZ22517667	1.1088
MZ22517671	0.8894
MZ22517672	0.934
MZ22517676	0.9527
MZ22517682	0.8623
MZ22517683	1.0358
MZ22517684	0.8567
MZ22517686	1.1708
MZ22517689	0.9272
MZ22517690	1.044
MZ22517692	1.0328
MZ22517693	1.0451
MZ22517697	0.8254
MZ22517702	1.1164
MZ22517703	1.0157
MZ22517704	1.2362
MZ22517705	0.9693
MZ22517706	1.26
MZ22517710	1.1037
MZ22517711	1.0923
MZ22517712	1.0144
MZ22517715	1.3107
MZ22517717	0.945
MZ22517718	0.9422
MZ22517719	0.8578
MZ22517720	0.9523
MZ22517721	0.8251
MZ22517723	1.0159
MZ22517729	1.0587
MZ22517731	1.1321
MZ22517735	0.9377
MZ22517737	1.1684
MZ22517740	1.258
MZ22517741	0.8740000000000001
MZ22517742	0.9539
MZ22517743	0.8406
MZ22517744	1.0377
MZ22517746	0.9725
MZ22517747	1.3613
MZ22517755	1.1301
MZ22517757	1.5104
MZ22517759	1.4509999999999998
MZ22517761	0.8344
MZ22517762	1.1452
MZ22517763	0.917
MZ22517766	1.3228
MZ22517768	1.0776
MZ22517769	0.9401
MZ22517771	0.9213
MZ22517774	0.8905
MZ22517776	0.8345
MZ22517781	0.9386
MZ22517783	1.1169
MZ22517785	1.0202
MZ22517787	0.9051
MZ22517788	0.8828
MZ22517790	2.0326
MZ22517792	0.9201
MZ22517794	0.9601
MZ22517796	1.2616
MZ22517797	0.9897
MZ22517798	0.7969
MZ22517800	0.9324
MZ22517801	1.2371
MZ22517803	0.9807
MZ22517810	1.1362
MZ22517811	0.9524
MZ22517812	1.0301
MZ22517815	0.9963
MZ22517816	1.0194
MZ22517819	0.9598
MZ22517822	0.9042
MZ22517823	1.2475
MZ22517825	1.2076
MZ22517826	0.948
MZ22517831	1.1424
MZ22517832	1.0907
MZ22517833	2.4137
MZ22517834	0.846
MZ22517841	1.0109
MZ22517842	0.9176
MZ22517843	0.988
MZ22517844	0.9667
MZ22517846	0.9098
MZ22517847	1.0196
MZ22517851	1.4416
MZ22517853	0.8789
MZ22517857	1.1267
MZ22517859	1.0128
MZ22517860	1.4811
MZ22517861	1.6099
MZ22517862	1.2836
MZ22517863	0.9014
MZ22517864	1.2614
MZ22517867	1.171
MZ22517868	0.8204
MZ22517869	0.9584
MZ22517870	0.7876
MZ22517871	1.0153
MZ22517873	0.8831
MZ22517874	0.9509
MZ22517875	1.2004
MZ22517876	1.4414
MZ22517877	1.2859
MZ22517878	0.8954
MZ22517881	0.9052
MZ22517884	0.9014
MZ22517885	1.2155
MZ22517886	0.8909
MZ22517888	0.9686
MZ22517889	0.8639
MZ22517892	1.6435
MZ22517893	0.883
MZ22517894	1.5002
MZ22517895	0.9353
MZ22517897	0.9131
MZ22517899	0.9049
MZ22517900	0.85
MZ22517904	0.9707
MZ22517907	0.9037
MZ22517912	0.9565
MZ22517913	0.9462
MZ22517920	0.8690000000000001
MZ22517921	0.8883
MZ22517923	0.8833
MZ22517925	0.8307
MZ22517928	0.8608
MZ22517931	1.6919
MZ22517932	0.8575
MZ22517933	0.9267
MZ22517934	0.8608
MZ22517937	1.2632
MZ22517941	0.9434
MZ22517942	0.8229
MZ22517944	1.0221
MZ22517945	0.941
MZ22517947	0.9259999999999999
MZ22517950	1.0021
MZ22517954	1.0003
MZ22517955	1.0768
MZ22517959	0.8739
MZ22517961	0.8636
MZ22517962	1.1452
MZ22517965	1.2244
MZ22517966	0.8645
MZ22517969	0.8499
MZ22517971	0.8593
MZ22517972	0.8343
MZ22517974	0.9229999999999999
MZ22517977	0.8746
MZ22517980	1.1058
MZ22517981	0.8497
MZ22517983	0.888
MZ22517984	0.9891
MZ22517987	1.1519
MZ22517990	0.9541
MZ22517991	1.001
MZ22517993	0.8726
MZ22517995	0.9133
MZ22517996	0.9063
MZ22517997	1.0588
MZ22518003	1.0602
MZ22518004	1.0065
MZ22518005	1.3572
MZ22518006	0.9684
MZ22518007	0.9136
MZ22518009	1.3333
MZ22518012	0.8445
MZ22518015	1.0366
MZ22518016	0.9014
MZ22518021	1.6768
MZ22518024	0.8959999999999999
MZ22518025	1.1043
MZ22518028	1.0290000000000001
MZ22518030	0.8353
MZ22518031	1.263
MZ22518033	1.2438
MZ22518039	1.1014
MZ22518040	1.1517
MZ22518042	1.0457
MZ22518044	1.0579
MZ22518045	1.0987
MZ22518048	0.8867
MZ22518052	0.8391
MZ22518062	1.0489
MZ22518063	1.2081
MZ22518065	0.9527
MZ22518069	1.5802
MZ22518070	0.8959
MZ22518072	0.8193
MZ22518074	1.0104
MZ22518076	1.4681
MZ22518077	1.0612
MZ22518080	0.8504
MZ22518081	0.8221
MZ22518082	0.9043
MZ22518084	1.4801
MZ22518086	1.0483
MZ22518087	1.1639
MZ22518090	1.1674
MZ22518092	1.0211
MZ22518094	1.2159
MZ22518096	1.6363
MZ22518097	0.9972
MZ22518102	1.1113
MZ22518106	0.9092
MZ22518107	1.0151
MZ22518108	1.0796
MZ22518110	1.1403
MZ22518113	1.1806
MZ22518114	1.6035
MZ22518115	1.3942
MZ22518119	0.8243
MZ22518120	0.8215
MZ22518121	1.1485
MZ22518122	1.112
MZ22518126	1.3951
MZ22518128	0.8557
MZ22518131	0.8631
MZ22518132	1.1693
MZ22518135	1.0642
MZ22518136	0.8440000000000001
MZ22518138	0.8945
MZ22518139	0.8836
MZ22518140	1.2562
MZ22518141	1.0611
MZ22518143	1.1640000000000001
MZ22518146	0.9025
MZ22518154	0.8387
MZ22518156	0.8152
MZ22518158	0.9133
MZ22518159	0.9334
MZ22518161	1.4375
MZ22518162	0.8312
MZ22518163	0.9559
MZ22518164	0.8418
MZ22518166	1.5226
MZ22518167	1.0806
MZ22518168	1.2779
MZ22518170	0.8828
MZ22518171	1.4408
MZ22518172	0.9296
MZ22518174	0.8376
MZ22518177	0.8695
MZ22518179	0.8873
MZ22518185	1.0541
MZ22518189	0.8695
MZ22518190	0.9661
MZ22518191	0.9586
MZ22518192	1.1752
MZ22518193	0.8641
MZ22518196	0.8697
MZ22518198	1.6083
MZ22518200	1.0106
MZ22518204	0.8457
MZ22518205	0.9942
MZ22518208	0.8859
MZ22518209	0.9431
MZ22518212	0.9742
MZ22518213	0.8292
MZ22518214	1.2809
MZ22518216	1.0036
MZ22518217	1.1693
MZ22518218	1.8431
MZ22518219	0.8398
MZ22518220	0.9946
MZ22518223	1.178
MZ22518224	1.7182
MZ22518225	1.0294
MZ22518229	0.875
MZ22518235	0.9307
MZ22518236	0.8755
MZ22518238	0.9476
MZ22518239	1.4581
MZ22518240	0.8437
MZ22518241	1.0494
MZ22518242	0.9433
MZ22518243	0.9161
MZ22518244	1.0184
MZ22518245	0.9492
MZ22518247	2.1079
MZ22518252	1.0476
MZ22518253	1.0395
MZ22518256	0.875
MZ22518257	0.9605
MZ22518258	1.3730000000000002
MZ22518259	1.3576
MZ22518260	0.9740000000000001
MZ22518261	0.8782
MZ22518264	0.885
MZ22518265	0.9687
MZ22518266	1.2374
MZ22518267	0.9188
MZ22518268	1.0602
MZ22518274	1.1513
MZ22518275	1.0954
MZ22518276	1.6039
MZ22518277	1.0021
MZ22518278	1.1369
MZ22518279	1.2114
MZ22518280	0.9690000000000001
MZ22518282	1.1687
MZ22518284	1.7689
MZ22518289	1.1459
MZ22518292	0.9473
MZ22518293	1.2758
MZ22518294	0.8831
MZ22518295	1.0615
MZ22518296	1.4602
MZ22518297	1.3204
MZ22518299	1.4906
MZ22518301	1.1795
MZ22518302	0.8979
MZ22518304	0.8353
MZ22518305	0.8857
MZ22518306	0.8989
MZ22518307	1.2243
MZ22518310	0.9177
MZ22518312	1.3845
MZ22518316	0.9275
MZ22518317	1.0682
MZ22518318	1.1765
MZ22518319	1.6345
MZ22518320	0.8449
MZ22518321	0.8899
MZ22518322	1.1128
MZ22518323	0.8935
MZ22518328	0.866
MZ22518329	1.2811
MZ22518332	1.0393
MZ22518337	0.8598
MZ22518340	0.8832
MZ22518342	1.1693
MZ22518344	1.2271
MZ22518345	0.8258
MZ22518346	0.8324
MZ22518349	0.9312
MZ22518350	0.9509
MZ22518353	1.2433
MZ22518354	1.1279
MZ22518355	1.3628
MZ22518356	1.4352
MZ22518359	0.8684
MZ22518360	0.9872
MZ22518361	0.9803
MZ22518362	1.6392
MZ22518363	0.9472
MZ22518365	0.9296
MZ22518367	0.8789
MZ22518371	2.2005
MZ22518372	1.0558
MZ22518373	1.0396
MZ22518374	0.9399
MZ22518376	0.9635
MZ22518378	0.8672
MZ22518379	0.9314
MZ22518381	1.0383
MZ22518383	1.2035
MZ22518386	0.8163
MZ22518389	0.8281
MZ22518390	1.0067
MZ22518392	0.8423
MZ22518393	0.96
MZ22518394	0.9373
MZ22518395	1.0504
MZ22518397	0.9668
MZ22518398	1.054
MZ22518399	1.5035
MZ22518402	1.5947
MZ22518403	1.1664
MZ22518404	1.5768
MZ22518405	0.8109999999999999
MZ22518406	0.8899
MZ22518411	0.8390000000000001
MZ22518412	1.2943
MZ22518413	1.2928
MZ22518414	0.9116
MZ22518415	0.8719
MZ22518416	1.0575
MZ22518417	1.6499
MZ22518420	0.9951
MZ22518424	0.9035
MZ22518426	1.4199
MZ22518428	1.0324
MZ22518429	0.8919
MZ22518431	1.1278
MZ22518433	0.9318
MZ22518434	0.8958
MZ22518438	0.8917
MZ22518440	1.0586
MZ22518441	0.8917
MZ22518443	0.8598
MZ22518444	0.9575
MZ22518446	0.84
MZ22518447	1.1754
MZ22518448	0.9588
MZ22518450	1.077
MZ22518451	1.0357
MZ22518452	1.0132
MZ22518453	0.9033
MZ22518455	0.8184
MZ22518457	1.041
MZ22518459	1.1012
MZ22518460	1.6657
MZ22518461	0.9385
MZ22518462	0.8531
MZ22518463	0.9504
MZ22518465	1.1617
MZ22518466	1.0157
MZ22518467	1.1171
MZ22518470	0.8559
MZ22518472	1.2657
MZ22518474	0.9006
MZ22518475	1.3821
MZ22518476	0.9722
MZ22518477	0.9237
MZ22518479	0.9092
MZ22518483	1.16
MZ22518484	1.0759999999999998
MZ22518485	1.7525
MZ22518487	0.9795
MZ22518488	0.8140000000000001
MZ22518489	0.8658
MZ22518490	0.9837
MZ22518493	0.8587
MZ22518494	1.0196
MZ22518496	1.2582
MZ22518501	0.8311
MZ22518502	0.8469
MZ22518503	0.9242
MZ22518505	1.0788
MZ22518507	1.2132
MZ22518508	1.0791
MZ22518510	0.8577
MZ22518512	1.0290000000000001
MZ22518513	0.9627
MZ22518514	0.9582
MZ22518515	0.9658
MZ22518516	1.5824
MZ22518518	1.6571
MZ22518519	0.9442
MZ22518521	0.975
MZ22518528	1.2817
MZ22518529	0.9167
MZ22518535	0.9577
MZ22518536	1.0921
MZ22518537	0.9508
MZ22518538	1.2299
MZ22518539	0.9543
MZ22518540	0.9441
MZ22518541	1.09
MZ22518542	1.1961
MZ22518543	1.0979999999999999
MZ22518544	1.1446
MZ22518546	0.8356
MZ22518548	0.8137
MZ22518549	0.9143
MZ22518554	0.9491
MZ22518555	0.8322
MZ22518556	1.0522
MZ22518557	1.1717
MZ22518558	1.1599
MZ22518561	0.9477
MZ22518562	1.1049
MZ22518566	1.2173
MZ22518567	0.9375
MZ22518571	1.0922
MZ22518575	0.9468
MZ22518577	0.9091
MZ22518579	0.8537
MZ22518580	1.2854
MZ22518581	1.3329
MZ22518583	0.894
MZ22518588	1.0568
MZ22518595	0.9173
MZ22518596	1.1946
MZ22518597	0.9904
MZ22518598	0.9864
MZ22518600	0.8483
MZ22518604	1.1658
MZ22518605	1.4119
MZ22518607	0.9105
MZ22518608	1.3443
MZ22518609	1.0365
MZ22518611	1.2195
MZ22518612	0.9495
MZ22518613	1.1656
MZ22518614	1.2641
MZ22518616	0.8377
MZ22518619	0.9604
MZ22518621	1.0677
MZ22518624	0.8267
MZ22518627	1.0219
MZ22518628	1.3502
MZ22518633	1.8015
MZ22518635	1.8232
MZ22518636	0.8253
MZ22518637	0.8227
MZ22518639	1.0235
MZ22518640	0.9177
MZ22518646	1.0857
MZ22518648	0.9261
MZ22518654	0.9237
MZ22518656	1.1021
MZ22518657	1.0008
MZ22518661	0.8992
MZ22518666	0.8675
MZ22518667	0.8431
MZ22518669	1.0408
MZ22518670	0.8340000000000001
MZ22518672	0.8276
MZ22518673	0.9471
MZ22518675	0.8962
MZ22518677	1.5989
MZ22518678	1.0545
MZ22518680	1.4236
MZ22518682	0.8647
MZ22518683	1.1024
MZ22518688	0.8336
MZ22518689	1.0404
MZ22518690	0.9697
MZ22518692	1.0018
MZ22518696	1.2955
MZ22518699	0.9893
MZ22518700	0.9469
MZ22518702	0.9172
MZ22518703	1.2326
MZ22518707	1.0525
MZ22518708	1.0178
MZ22518709	0.9934
MZ22518713	1.6887
MZ22518714	1.3367
MZ22518715	0.9624
MZ22518717	1.0575
MZ22518720	1.5537
MZ22518721	0.8783
MZ22518725	0.8781
MZ22518726	1.0641
MZ22518727	0.9509
MZ22518728	1.0976
MZ22518730	0.8541
MZ22518731	1.203
MZ22518732	1.6106
MZ22518733	0.9965
MZ22518736	1.2829
MZ22518739	1.0094
MZ22518742	0.9515
MZ22518743	1.4879
MZ22518744	0.8461
MZ22518746	0.9006
MZ22518747	0.9419
MZ22518748	1.2389
MZ22518752	1.1326
MZ22518757	1.4299
MZ22518758	0.9239
MZ22518759	1.2331
MZ22518761	1.0181
MZ22518764	0.843
MZ22518766	0.8917
MZ22518768	1.1174
MZ22518769	0.9199
MZ22518771	0.8437
MZ22518772	0.9596
MZ22518773	0.9212
MZ22518774	0.8487
MZ22518776	1.1639
MZ22518780	1.024
MZ22518781	0.9352
MZ22518783	1.3499
MZ22518784	1.3436
MZ22518787	0.8094
MZ22518791	1.4539
MZ22518792	0.8914
MZ22518793	1.0203
MZ22518794	0.976
MZ22518795	0.8320000000000001
MZ22518797	1.1904
MZ22518798	1.0189
MZ22518799	1.2103
MZ22518804	0.8819
MZ22518806	0.9195
MZ22518808	1.3966
MZ22518812	0.8862
MZ22518813	0.8424
MZ22518814	1.0927
MZ22518816	0.8242
MZ22518820	0.9225
MZ22518823	0.9343
MZ22518827	0.857
MZ22518828	0.9566
MZ22518829	0.8104
MZ22518830	1.4483
MZ22518833	1.2544
MZ22518836	0.9776
MZ22518837	0.905
MZ22518838	1.2283
MZ22518844	0.9314
MZ22518849	0.865
MZ22518851	0.871
MZ22518853	1.2818
MZ22518855	0.8976
MZ22518856	1.0548
MZ22518858	1.1543
MZ22518860	0.9375
MZ22518861	1.2359
MZ22518862	1.0819
MZ22518870	0.9024
MZ22518871	1.0081
MZ22518872	0.8847
MZ22518873	0.9494
MZ22518874	1.3472
MZ22518875	1.0989
MZ22518876	0.8205
MZ22518877	1.0181
MZ22518881	0.8424
MZ22518883	0.9266
MZ22518885	1.2486
MZ22518886	1.5529
MZ22518887	0.9085
MZ22518888	0.8809999999999999
MZ22518894	0.8255
MZ22518899	1.1943
MZ22518903	0.8651
MZ22518904	0.845
MZ22518908	0.9088
MZ22518909	1.1545
MZ22518910	1.5688
MZ22518911	0.9635
MZ22518914	0.9396
MZ22518916	1.0047
MZ22518918	1.0723
MZ22518919	0.8985
MZ22518930	1.2944
MZ22518931	1.1735
MZ22518933	1.0631
MZ22518935	1.2088
MZ22518940	1.1572
MZ22518941	0.833
MZ22518943	0.8341
MZ22518944	1.1488
MZ22518947	1.0306
MZ22518949	0.8243
MZ22518950	0.8076
MZ22518953	0.8634
MZ22518957	1.3637
MZ22518958	1.4606
MZ22518960	0.8197
MZ22518966	1.1531
MZ22518967	1.0577
MZ22518968	1.3879
MZ22518974	0.9325
MZ22518978	0.9419
MZ22518979	0.9447
MZ22518980	1.1744
MZ22518981	0.9624
MZ22518982	0.8715
MZ22518983	1.1866
MZ22518988	1.1472
MZ22518989	1.3134
