orthogroup	EVR
185305at6656	0.5813
185308at6656	1.618
185310at6656	1.2814
185311at6656	1.2326
185314at6656	1.9086
185315at6656	0.9152
185316at6656	1.8421
185317at6656	1.1387
185318at6656	1.6081
185319at6656	0.7612
185320at6656	1.1008
185321at6656	1.01
185323at6656	0.9038
185325at6656	0.9222
185327at6656	1.3935
185328at6656	0.977
185329at6656	1.0536
185330at6656	0.8873
185332at6656	1.1756
185333at6656	1.0465
185334at6656	1.3114
185335at6656	1.3408
185336at6656	0.743
185337at6656	1.2838
185338at6656	0.8449
185340at6656	1.0776
185341at6656	1.0655
185342at6656	1.3759
185343at6656	1.0519
185345at6656	1.0902
185346at6656	0.8825
185347at6656	1.2209
185349at6656	1.3293
185350at6656	1.6355
185355at6656	1.1288
185356at6656	1.1317
185357at6656	1.1063
185358at6656	1.0115
185359at6656	0.8481
185361at6656	1.4897
185362at6656	1.0031
185363at6656	1.1037
185364at6656	0.9995
185365at6656	1.2514
185366at6656	1.1203
185371at6656	1.8806
185373at6656	1.6432
185375at6656	1.8951
185377at6656	1.6059
185378at6656	1.6247
185380at6656	1.2675
185381at6656	0.8979
185382at6656	1.7339
185384at6656	0.9887
185387at6656	0.783
185389at6656	1.1537
18538at6656	1.4545
185393at6656	1.1666
185394at6656	1.681
185395at6656	1.4459
185398at6656	1.772
185399at6656	1.1415
185400at6656	1.8522
185401at6656	1.8689
185402at6656	1.9942
185403at6656	1.4727
185405at6656	0.7476
185408at6656	0.9297
185411at6656	0.8016
185412at6656	1.0215
185413at6656	1.5367
185414at6656	0.8716
185415at6656	0.889
185416at6656	0.8239
185417at6656	0.9296
185419at6656	1.3028
185420at6656	1.2167
185423at6656	1.7882
185424at6656	1.5037
185425at6656	1.4528
185427at6656	1.5531
185428at6656	1.4263
185429at6656	0.937
185430at6656	2.1736
185431at6656	1.3938
185432at6656	1.8488
185433at6656	1.4734
185434at6656	1.3412
185438at6656	1.0738
185439at6656	0.7927
185441at6656	1.1994
185442at6656	0.9673
185445at6656	0.9912
185446at6656	1.2836
185447at6656	0.9749
185453at6656	1.0386
185455at6656	0.585
185456at6656	1.6194
185457at6656	1.208
185458at6656	1.1812
185460at6656	0.9715
185461at6656	0.9216
185462at6656	1.0324
185464at6656	0.8936
185465at6656	0.9724
185467at6656	1.1914
185468at6656	0.9661
185469at6656	1.0932
185472at6656	1.3265
185473at6656	1.0219
185474at6656	1.0927
185475at6656	0.974
185476at6656	1.2928
185477at6656	1.2685
185479at6656	1.8393
18547at6656	1.1189
185480at6656	1.6923
185481at6656	1.7013
185482at6656	1.0557
185483at6656	1.109
185484at6656	1.1936
185485at6656	1.1675
185486at6656	0.752
185488at6656	1.3737
185489at6656	1.4169
185490at6656	1.067
185491at6656	1.81
185492at6656	1.3564
185493at6656	1.5009
185494at6656	1.6295
185496at6656	1.0595
185497at6656	1.2092
185498at6656	1.5167
185500at6656	1.3972
185501at6656	1.9076
185502at6656	1.1698
185504at6656	2.3242
185505at6656	1.7031
185506at6656	1.9269
185507at6656	1.7537
185508at6656	1.8678
185509at6656	1.8319
185510at6656	1.0017
185513at6656	0.8836
185515at6656	0.8302
185517at6656	0.7926
185518at6656	1.0938
185519at6656	1.0706
185520at6656	1.2312
185521at6656	1.1104
185522at6656	1.2424
185523at6656	0.9511
185524at6656	1.4138
185525at6656	1.2519
185526at6656	1.0624
185529at6656	0.997
185530at6656	0.9186
185531at6656	1.4473
185532at6656	1.0387
185533at6656	1.7597
185534at6656	0.5289
185536at6656	1.3264
185538at6656	1.1184
185540at6656	1.2158
185541at6656	1.4544
185542at6656	1.6452
185544at6656	1.0627
185545at6656	2.6751
185546at6656	1.8768
185549at6656	1.4328
185550at6656	1.6621
185551at6656	1.16
185552at6656	2.3544
185553at6656	0.8472
185555at6656	0.6703
185559at6656	1.3141
185560at6656	1.0385
185561at6656	0.8787
185563at6656	1.0199
185564at6656	1.1315
185565at6656	1.0278
185567at6656	1.0568
185568at6656	0.8874
185571at6656	1.6265
185572at6656	1.1746
185573at6656	0.9484
185574at6656	0.9165
185575at6656	1.1432
185576at6656	1.5623
185577at6656	1.6461
185579at6656	0.958
185580at6656	1.2809
185582at6656	1.3665
185584at6656	1.9314
185585at6656	1.0098
185586at6656	1.5028
185590at6656	1.7163
185593at6656	1.2534
185594at6656	1.4317
185597at6656	0.9356
185598at6656	1.3608
185600at6656	1.1086
185601at6656	1.212
185603at6656	1.3116
185604at6656	1.4162
185606at6656	1.0509
185610at6656	1.3703
185616at6656	0.841
185617at6656	1.8709
185618at6656	1.2514
185619at6656	0.5315
185620at6656	0.5812
185621at6656	1.9698
185622at6656	1.7646
185623at6656	1.0408
185624at6656	1.4347
185627at6656	1.5561
185629at6656	2.0228
185631at6656	1.1298
185634at6656	1.0554
185635at6656	1.2957
185636at6656	1.5204
185637at6656	1.8996
185638at6656	1.757
185640at6656	2.0994
185641at6656	0.8448
185642at6656	0.738
185643at6656	1.1676
185645at6656	1.0235
185646at6656	0.8731
185648at6656	1.1117
185649at6656	0.5492
185654at6656	0.9818
185655at6656	1.0211
185656at6656	0.8316
185657at6656	0.9572
185659at6656	1.4157
185660at6656	1.1739
185661at6656	1.1005
185662at6656	0.8862
185664at6656	1.8842
185665at6656	0.9768
185667at6656	1.217
185671at6656	1.3068
185672at6656	1.6501
185673at6656	2.1845
185674at6656	2.5715
185675at6656	0.8004
185676at6656	0.5813
185679at6656	1.1259
18567at6656	1.309
185682at6656	0.6713
185683at6656	0.9624
185684at6656	1.0684
185686at6656	1.1393
185687at6656	1.0031
185690at6656	1.2209
185691at6656	1.1762
185692at6656	1.3131
185694at6656	1.4852
185695at6656	0.8422
185698at6656	1.2732
18569at6656	1.8813
185701at6656	1.0804
185702at6656	1.3451
185703at6656	1.0907
185704at6656	0.9564
185705at6656	1.4966
185707at6656	1.0842
185708at6656	1.5047
185709at6656	1.1131
185710at6656	1.475
185711at6656	1.5981
185712at6656	1.0624
185714at6656	1.2133
185715at6656	1.7756
185717at6656	1.0537
185719at6656	0.8958
18571at6656	1.1661
185720at6656	1.1688
185721at6656	1.0803
185722at6656	1.3265
185723at6656	1.2168
185725at6656	0.8213
185727at6656	0.9992
185731at6656	1.1442
185732at6656	1.7109
185733at6656	0.8049
185734at6656	1.2465
185735at6656	1.1376
185736at6656	1.9456
185740at6656	1.3074
185741at6656	1.8536
185742at6656	0.8805
185744at6656	1.105
185746at6656	1.713
185747at6656	1.2846
185748at6656	1.2911
185749at6656	1.192
185752at6656	2.3118
185753at6656	1.321
185754at6656	1.3407
185755at6656	1.3935
185757at6656	1.771
185758at6656	1.7716
185759at6656	1.4751
18575at6656	0.7896
185760at6656	0.7525
185762at6656	1.2307
185763at6656	1.7057
185765at6656	2.0143
185766at6656	1.8712
185767at6656	1.8316
185769at6656	1.6355
185770at6656	0.8801
185771at6656	1.3627
185772at6656	1.5903
185773at6656	1.295
185776at6656	1.2233
185777at6656	1.0427
185778at6656	1.5851
185779at6656	0.974
185780at6656	1.4254
185781at6656	0.9901
185782at6656	1.8987
185783at6656	2.8123
185784at6656	1.2604
185785at6656	1.7641
185787at6656	2.0993
185788at6656	1.1219
185789at6656	1.0463
185791at6656	1.3726
185793at6656	0.8899
185796at6656	1.4711
185797at6656	1.3346
185798at6656	1.4082
185799at6656	1.1194
1857at6656	1.2265
185800at6656	1.6314
185801at6656	1.682
185803at6656	0.6206
185805at6656	0.9435
185807at6656	1.2821
185808at6656	1.1478
185809at6656	0.9895
185810at6656	1.2708
185812at6656	1.1193
185815at6656	1.988
185816at6656	0.8773
185818at6656	0.9848
185822at6656	1.6825
185824at6656	0.8039
185825at6656	1.2828
185827at6656	1.3709
185828at6656	1.4506
185829at6656	1.0319
185830at6656	1.2849
185831at6656	1.103
185833at6656	0.9879
185834at6656	1.8172
185835at6656	1.3538
185836at6656	1.4132
185837at6656	0.8113
185838at6656	0.9257
185839at6656	1.6169
185840at6656	1.0733
185841at6656	1.407
185844at6656	1.8402
185845at6656	0.7114
185846at6656	1.2702
185848at6656	0.8581
185849at6656	1.7756
185851at6656	1.3224
185852at6656	0.7325
185853at6656	1.1389
185854at6656	0.9795
185855at6656	1.1248
185857at6656	1.5897
185859at6656	2.345
185860at6656	1.0417
185861at6656	1.1141
185862at6656	1.4193
185863at6656	1.2236
185865at6656	1.2144
185866at6656	1.1151
185868at6656	1.1107
185871at6656	1.3135
185873at6656	1.5154
185874at6656	1.4659
185875at6656	1.0365
185876at6656	1.4379
185877at6656	1.0671
185878at6656	1.7389
185879at6656	1.765
185880at6656	1.6749
185881at6656	1.9075
185883at6656	1.7193
185884at6656	1.7561
185885at6656	1.2025
185886at6656	1.4179
185887at6656	1.1304
185888at6656	1.638
185889at6656	1.2005
185890at6656	0.9113
185891at6656	2.1038
185892at6656	1.8775
185893at6656	1.1488
185894at6656	1.6764
185895at6656	1.1892
185896at6656	1.131
185897at6656	0.8594
18589at6656	1.1685
185900at6656	1.2159
185901at6656	1.1149
185903at6656	1.3918
185905at6656	1.0795
185906at6656	0.8792
185907at6656	0.7073
185908at6656	1.0727
185909at6656	1.3369
185910at6656	1.3462
185911at6656	0.9802
185913at6656	1.2818
185914at6656	1.0841
185915at6656	1.3116
185917at6656	0.6832
185918at6656	1.0105
185920at6656	1.1027
185921at6656	1.8652
185922at6656	1.3143
185923at6656	1.1275
185924at6656	1.5418
185925at6656	1.0807
185927at6656	1.0132
185928at6656	1.7553
185929at6656	1.1038
185931at6656	1.4782
185933at6656	1.1516
185934at6656	1.7013
185935at6656	0.8707
185936at6656	1.4428
185937at6656	1.0267
185938at6656	0.8467
185939at6656	1.8409
185941at6656	2.3152
185942at6656	1.2784
185943at6656	1.177
185944at6656	2.2762
185945at6656	2.1774
185946at6656	1.0567
185947at6656	2.3453
185948at6656	0.5466
18594at6656	0.9722
185950at6656	0.9739
185952at6656	1.2772
185954at6656	0.9933
185955at6656	1.2456
185956at6656	0.9906
185958at6656	1.3331
185961at6656	1.3061
185962at6656	1.2807
185963at6656	0.9309
185964at6656	0.9003
185965at6656	1.488
185966at6656	1.4634
185967at6656	1.2304
185968at6656	1.1768
185970at6656	1.5909
185971at6656	1.7869
185972at6656	1.3204
185973at6656	0.9107
185974at6656	1.7048
185978at6656	0.6754
185980at6656	1.1635
185982at6656	1.2866
185983at6656	1.961
185985at6656	1.6489
185986at6656	1.135
185988at6656	1.2262
185989at6656	1.1704
185990at6656	1.0243
185991at6656	0.8772
185993at6656	1.3584
185995at6656	0.9106
185996at6656	1.1982
185997at6656	1.7856
185999at6656	1.2878
186001at6656	1.5168
186004at6656	1.6002
186005at6656	1.1565
186007at6656	1.1096
186009at6656	0.9048
186010at6656	1.5403
186011at6656	1.6912
186012at6656	1.6826
186013at6656	1.0506
186014at6656	1.2618
186017at6656	1.4685
186019at6656	2.1541
186020at6656	1.6239
186022at6656	1.3105
186023at6656	1.0274
186024at6656	2.9873
186026at6656	1.6108
186027at6656	2.1795
186028at6656	1.431
186031at6656	0.968
186033at6656	0.9143
186034at6656	1.086
186037at6656	0.7274
186038at6656	1.3046
186039at6656	1.3846
186041at6656	0.7942
186042at6656	0.9005
186043at6656	1.417
186044at6656	0.6264
186045at6656	0.779
186046at6656	1.0764
186047at6656	1.3481
186048at6656	1.0598
186049at6656	0.971
186055at6656	0.9682
186056at6656	0.9482
186057at6656	0.7446
186058at6656	0.7879
186059at6656	1.1351
186060at6656	1.1695
186061at6656	1.9252
186063at6656	1.0856
186064at6656	1.4676
186066at6656	0.976
186067at6656	1.1765
186069at6656	1.2033
186072at6656	1.582
186074at6656	1.6238
186076at6656	1.2357
186077at6656	1.465
186078at6656	1.4187
186079at6656	1.2542
186080at6656	0.9789
186081at6656	1.0283
186082at6656	1.694
186084at6656	1.3558
186086at6656	0.8458
186088at6656	1.0356
18608at6656	1.0887
186090at6656	1.0771
186091at6656	0.9733
186092at6656	1.3882
186094at6656	1.3791
186096at6656	1.3423
186097at6656	1.5863
186098at6656	1.4639
186099at6656	1.3933
186100at6656	1.6127
186101at6656	1.4601
186104at6656	1.245
186106at6656	1.4737
186107at6656	1.4912
186110at6656	1.334
186112at6656	1.5378
186113at6656	1.9198
186114at6656	1.304
186115at6656	0.933
186116at6656	1.3444
186117at6656	1.3131
186119at6656	1.2553
18611at6656	1.3605
186120at6656	1.1833
186121at6656	0.9973
186122at6656	1.8245
186124at6656	1.4805
186126at6656	2.0385
186127at6656	0.7917
186128at6656	2.19
186130at6656	0.9859
186131at6656	2.0766
186132at6656	1.5362
186133at6656	1.3586
186134at6656	1.8699
186135at6656	0.5848
186137at6656	1.0376
186141at6656	1.2135
186142at6656	1.0767
186144at6656	1.1858
186145at6656	1.0583
186146at6656	1.257
186148at6656	1.3839
186149at6656	1.4316
186150at6656	1.2205
186151at6656	1.2846
186152at6656	1.1426
186153at6656	1.366
186154at6656	1.3031
186155at6656	1.51
186156at6656	1.3086
186157at6656	1.3901
186159at6656	1.6365
186160at6656	1.2023
186161at6656	0.8609
186162at6656	0.779
186163at6656	1.4132
186164at6656	1.1446
186165at6656	1.6076
186166at6656	1.2492
186167at6656	0.9738
186169at6656	0.9134
186171at6656	1.0271
186172at6656	0.7177
186173at6656	0.6635
186175at6656	0.9826
186176at6656	1.2507
186178at6656	0.8488
186179at6656	0.926
186181at6656	1.1034
186184at6656	1.411
186185at6656	1.3315
186187at6656	1.9274
186188at6656	0.948
186189at6656	1.7052
186190at6656	0.955
186192at6656	1.3091
186194at6656	1.1575
186195at6656	0.9978
186196at6656	1.0265
186198at6656	1.4493
186199at6656	1.4188
186200at6656	1.7006
186201at6656	1.1034
186203at6656	0.8065
186204at6656	1.2848
186205at6656	1.3079
186206at6656	1.6406
186208at6656	1.8017
186209at6656	1.0452
186211at6656	1.4578
186212at6656	1.1915
186213at6656	1.2966
186214at6656	1.1519
186215at6656	1.088
186216at6656	2.1522
186217at6656	1.9901
186218at6656	0.8257
186220at6656	0.8707
186221at6656	1.3175
186223at6656	2.0417
186224at6656	1.5093
186226at6656	0.9024
186227at6656	1.3361
186228at6656	2.5018
186229at6656	1.4679
186230at6656	1.3599
186231at6656	2.1864
186233at6656	2.3494
186234at6656	0.8626
186235at6656	1.7354
186237at6656	0.8612
186239at6656	1.2351
186240at6656	1.9161
186241at6656	1.7653
186245at6656	0.7825
186246at6656	0.9756
186248at6656	1.1445
186249at6656	0.8613
186250at6656	1.2309
186251at6656	1.1071
186252at6656	0.8482
186253at6656	0.8257
186255at6656	0.8046
186256at6656	1.9866
186257at6656	0.8993
186259at6656	1.1043
18625at6656	1.3792
186262at6656	1.0677
186263at6656	0.8994
186265at6656	1.2235
186266at6656	1.031
186267at6656	1.6307
186268at6656	1.2114
186269at6656	1.2916
186271at6656	1.4923
186272at6656	1.4696
186273at6656	1.2244
186274at6656	1.4894
186276at6656	1.7597
186280at6656	1.2279
186282at6656	1.3276
186284at6656	1.4242
186285at6656	1.8669
186286at6656	2.421
186287at6656	0.852
186288at6656	2.2699
186289at6656	1.962
186290at6656	1.2616
186291at6656	2.2088
186292at6656	2.0015
186293at6656	1.6269
186294at6656	0.9216
186299at6656	1.2475
186300at6656	0.8524
186301at6656	0.8484
186302at6656	1.4342
186303at6656	0.877
186304at6656	1.4309
186306at6656	1.5746
186307at6656	1.1951
186308at6656	1.6958
186309at6656	1.0241
18630at6656	1.244
186310at6656	0.779
186311at6656	0.9581
186312at6656	0.9435
186313at6656	1.0368
186314at6656	1.0844
186317at6656	1.0683
186319at6656	0.8921
186321at6656	1.1402
186322at6656	1.4119
186323at6656	1.7335
186326at6656	0.6379
186327at6656	1.316
186329at6656	1.8496
186332at6656	0.9685
186333at6656	1.3022
186334at6656	1.7335
186336at6656	1.101
186337at6656	0.9493
186339at6656	1.4408
186340at6656	1.1419
186341at6656	0.855
186343at6656	1.826
186344at6656	0.5985
186345at6656	1.4374
186346at6656	0.9081
186347at6656	1.2851
186348at6656	1.1238
186350at6656	1.7994
186351at6656	1.1523
186352at6656	1.7984
186353at6656	1.1951
186356at6656	1.7906
186357at6656	1.0112
186359at6656	2.1016
186360at6656	2.0935
186361at6656	1.6408
186362at6656	1.0991
186363at6656	1.834
186364at6656	2.4439
186365at6656	1.0269
186366at6656	0.7637
186369at6656	0.8642
186371at6656	0.9143
186372at6656	0.7669
186373at6656	0.8508
186377at6656	0.6918
186378at6656	1.0556
186379at6656	1.2825
186381at6656	0.8872
186383at6656	0.9749
186384at6656	0.843
186385at6656	0.8553
186387at6656	1.2618
186388at6656	0.7161
186389at6656	0.8703
186390at6656	0.889
186391at6656	1.0862
186392at6656	1.4993
186393at6656	1.4274
186394at6656	1.2219
186395at6656	0.8385
186396at6656	1.1148
186397at6656	1.5606
18639at6656	1.3418
186401at6656	0.9757
186402at6656	0.9854
186403at6656	1.0653
186404at6656	1.5346
186408at6656	1.453
186410at6656	1.1643
186411at6656	1.424
186412at6656	1.8063
186415at6656	1.7849
186417at6656	1.4389
186419at6656	1.486
186420at6656	1.1916
186421at6656	1.1369
186422at6656	0.8713
186423at6656	1.2557
186424at6656	1.3154
186425at6656	1.1923
186426at6656	1.513
186427at6656	1.8399
186428at6656	1.6186
186429at6656	1.7267
186431at6656	0.9584
186432at6656	1.0235
186433at6656	0.9817
186437at6656	1.2749
186438at6656	1.1969
186439at6656	1.2563
186440at6656	0.9844
186441at6656	0.8391
186442at6656	0.682
186443at6656	1.1778
186444at6656	1.1258
186445at6656	1.2737
186447at6656	1.6133
186448at6656	0.5979
186450at6656	1.3119
186452at6656	0.5459
186453at6656	0.9655
186455at6656	0.9092
186456at6656	1.241
186457at6656	1.9168
186459at6656	1.0312
186460at6656	0.7635
186462at6656	1.1519
186463at6656	1.617
186464at6656	1.6123
186465at6656	1.9008
186466at6656	0.8571
186467at6656	1.5241
186468at6656	0.7659
186470at6656	1.869
186471at6656	1.1566
186472at6656	0.8538
186473at6656	1.1064
186474at6656	1.3235
186475at6656	1.0795
186476at6656	1.1949
186478at6656	2.0133
186480at6656	1.9463
186481at6656	1.3561
186482at6656	1.6989
186484at6656	1.0666
186487at6656	1.349
186488at6656	0.7804
186489at6656	1.4394
186490at6656	1.4039
186491at6656	1.4309
186492at6656	1.9683
186493at6656	1.6496
186494at6656	0.7824
186495at6656	1.0822
186496at6656	1.2176
186497at6656	1.0304
186498at6656	0.9308
186499at6656	1.0376
186500at6656	0.6463
186503at6656	0.6928
186504at6656	1.6852
186506at6656	1.1349
186507at6656	0.8815
186508at6656	0.9572
186509at6656	1.6288
186510at6656	1.8958
186511at6656	1.1759
186512at6656	1.2461
186513at6656	1.8925
186514at6656	1.7695
186515at6656	2.1248
186517at6656	1.5097
186518at6656	0.9458
186519at6656	1.2429
186521at6656	1.4481
186523at6656	1.6926
186524at6656	2.4288
186525at6656	1.1364
186526at6656	2.1466
186527at6656	0.6142
186529at6656	2.0565
186530at6656	1.8439
186532at6656	2.2521
186534at6656	1.7892
186536at6656	0.7778
186537at6656	0.9015
186538at6656	1.0458
186539at6656	1.2796
186540at6656	0.896
186541at6656	1.2707
186542at6656	0.739
186544at6656	1.0451
186548at6656	1.2176
186549at6656	1.2075
186551at6656	0.545
186553at6656	1.1658
186554at6656	1.1888
186556at6656	1.6653
186558at6656	1.1688
186559at6656	1.1069
186561at6656	1.826
186562at6656	1.3689
186563at6656	1.3826
186564at6656	1.1443
186565at6656	1.5116
186566at6656	1.082
186567at6656	0.8497
186568at6656	1.9395
186569at6656	1.3756
186571at6656	1.7481
186573at6656	1.0043
186574at6656	1.3011
186575at6656	1.7575
186576at6656	0.8266
186577at6656	1.1607
186578at6656	0.5509
186579at6656	0.8395
186583at6656	0.8687
186584at6656	1.1466
186585at6656	1.1229
186586at6656	1.0678
186587at6656	0.9132
186588at6656	0.8366
186589at6656	1.0495
186590at6656	1.3384
186592at6656	1.0755
186593at6656	0.6724
186594at6656	1.1156
186595at6656	1.1392
186596at6656	1.2373
186597at6656	0.913
186598at6656	1.48
186599at6656	0.5261
18659at6656	1.9955
186600at6656	1.2135
186601at6656	0.8992
186603at6656	1.178
186604at6656	1.1233
186607at6656	1.0437
186608at6656	1.6621
186609at6656	0.7073
186610at6656	1.5147
186611at6656	1.2903
186613at6656	0.8416
186614at6656	1.2644
186615at6656	1.037
186616at6656	0.9714
186617at6656	1.3633
186618at6656	0.9564
186619at6656	1.1587
186621at6656	1.2049
186622at6656	0.9032
186623at6656	1.541
186624at6656	1.4128
186625at6656	0.7579
186626at6656	1.3135
186627at6656	1.3193
186628at6656	1.0793
186630at6656	0.6233
186631at6656	1.5531
186632at6656	1.1585
186633at6656	1.3763
186634at6656	1.5691
186635at6656	1.6
186636at6656	0.9422
186638at6656	1.6763
186640at6656	1.1132
186641at6656	1.7284
186643at6656	1.3577
186644at6656	2.1768
186645at6656	0.712
186646at6656	1.0045
186647at6656	1.1781
186648at6656	1.3023
186649at6656	1.3345
186650at6656	1.8811
186651at6656	0.8756
186652at6656	1.1157
186653at6656	1.3624
186655at6656	1.8346
186656at6656	1.6047
186658at6656	1.1374
186659at6656	1.8205
186660at6656	1.2374
186661at6656	1.587
186662at6656	1.22
186663at6656	1.5686
186664at6656	1.3569
186665at6656	1.7666
186667at6656	1.2806
186668at6656	2.2943
186670at6656	1.547
186674at6656	1.7249
186675at6656	2.2173
186679at6656	0.8986
186681at6656	1.0883
186682at6656	0.8615
186683at6656	1.0386
186684at6656	0.8614
186686at6656	1.1836
186687at6656	0.8434
186688at6656	1.1737
186692at6656	1.1183
186693at6656	2.0505
186694at6656	1.0295
186695at6656	0.6335
186696at6656	0.7443
186698at6656	1.4726
186700at6656	0.8604
186702at6656	0.9517
186703at6656	1.2866
186705at6656	1.0249
186706at6656	1.1161
186707at6656	0.8685
186708at6656	1.9384
186709at6656	0.8803
186710at6656	1.113
186711at6656	1.6314
186712at6656	1.2683
186716at6656	1.6412
186717at6656	1.5437
186718at6656	1.2292
186719at6656	1.3213
186720at6656	1.2493
186721at6656	1.3824
186722at6656	2.0149
186723at6656	0.8913
186724at6656	1.7508
186725at6656	1.0818
186727at6656	1.3771
186728at6656	1.1248
186729at6656	1.0322
186730at6656	1.9341
186731at6656	1.2746
186732at6656	1.5091
186733at6656	1.3739
186734at6656	1.1806
186736at6656	1.6926
186737at6656	2.4275
186738at6656	1.6175
186740at6656	1.2863
186741at6656	1.5403
186742at6656	0.7943
186743at6656	0.934
186744at6656	0.8733
186745at6656	0.9369
186746at6656	0.9056
186747at6656	0.9782
186751at6656	1.0085
186752at6656	0.9038
186753at6656	0.9171
186755at6656	0.8605
186757at6656	1.4205
186758at6656	1.1381
186759at6656	0.9712
186761at6656	1.4153
186763at6656	0.9678
186764at6656	1.1933
186765at6656	0.9457
186766at6656	1.355
186768at6656	1.4238
186769at6656	1.1229
186770at6656	1.1011
186771at6656	1.5477
186772at6656	1.3446
186773at6656	0.9572
186775at6656	0.8941
186778at6656	0.8195
186779at6656	0.8389
186780at6656	1.359
186782at6656	0.9888
186785at6656	1.1046
186786at6656	1.1433
186787at6656	1.2122
186789at6656	1.3276
186791at6656	0.9591
186792at6656	1.0738
186793at6656	2.4836
186794at6656	1.2764
186795at6656	0.8908
186796at6656	1.1244
186797at6656	1.007
186798at6656	1.2162
186799at6656	1.407
186800at6656	1.4098
186801at6656	1.1468
186802at6656	1.3257
186804at6656	2.3881
186805at6656	1.0632
186806at6656	1.3161
186807at6656	1.1596
186808at6656	0.9476
186810at6656	1.0554
186811at6656	0.9232
186814at6656	1.2981
186815at6656	0.9249
186816at6656	0.9456
186817at6656	1.1978
186819at6656	1.5017
186821at6656	1.2211
186822at6656	1.7291
186823at6656	1.4343
186824at6656	0.9394
186825at6656	1.7992
186826at6656	1.5464
186827at6656	1.2104
186829at6656	1.8446
186830at6656	1.5178
186831at6656	2.1582
186832at6656	1.803
186835at6656	1.3863
186836at6656	1.0346
186837at6656	1.3474
186838at6656	0.9396
186839at6656	1.7837
186840at6656	1.9117
186841at6656	1.7541
186842at6656	1.8291
186843at6656	1.2221
186844at6656	0.8594
186845at6656	0.8012
186847at6656	0.7863
186848at6656	0.8913
186849at6656	0.9494
186850at6656	0.648
186851at6656	0.8257
186852at6656	1.1839
186853at6656	1.2445
186854at6656	1.1819
186858at6656	1.5311
18685at6656	1.3872
186860at6656	1.5239
186863at6656	1.1007
186864at6656	0.8426
186865at6656	1.3567
186867at6656	1.7006
186868at6656	1.5093
186869at6656	0.9788
186871at6656	1.3082
186872at6656	1.8979
186873at6656	1.3599
186875at6656	1.5841
186876at6656	1.8526
186877at6656	1.154
186878at6656	1.4643
186879at6656	1.6021
186880at6656	1.5519
186881at6656	2.2115
186884at6656	1.0114
186885at6656	0.7121
186886at6656	1.1045
186887at6656	1.0745
186888at6656	0.7149
186889at6656	0.9798
186890at6656	0.6031
186891at6656	1.2884
186892at6656	1.3729
186893at6656	1.6765
186894at6656	0.864
186895at6656	0.9353
186896at6656	1.1117
186897at6656	1.0107
186899at6656	1.2962
186900at6656	1.4761
186901at6656	0.7609
186902at6656	1.6946
186904at6656	1.1734
186905at6656	1.2697
186906at6656	0.8866
186907at6656	1.2969
186909at6656	1.0776
186910at6656	1.2543
186912at6656	1.2983
186913at6656	1.4339
186914at6656	1.1687
186915at6656	1.1062
186916at6656	0.9763
186917at6656	0.9472
186918at6656	1.3673
186919at6656	1.5365
186920at6656	1.174
186921at6656	1.0394
186924at6656	0.7004
186925at6656	1.2158
186926at6656	0.9606
186927at6656	1.9473
186928at6656	0.6188
186930at6656	1.002
186931at6656	1.2111
186932at6656	1.1905
186933at6656	1.4621
186934at6656	0.6892
186935at6656	1.2365
186936at6656	0.8505
186937at6656	1.359
186938at6656	1.5973
186939at6656	1.4172
186941at6656	1.4675
186942at6656	1.578
186944at6656	1.0109
186945at6656	1.3427
186946at6656	1.35
186947at6656	1.3317
186949at6656	1.439
186950at6656	0.9197
186951at6656	0.8995
186953at6656	1.5755
186955at6656	1.7325
186956at6656	1.4013
186957at6656	1.5132
186958at6656	1.743
18695at6656	0.9244
186960at6656	1.6898
186961at6656	0.7094
186962at6656	2.7112
186963at6656	1.4517
186964at6656	1.3332
186965at6656	0.9446
186966at6656	1.5569
186967at6656	1.2701
186968at6656	3.3838
186969at6656	1.7856
186971at6656	1.4606
186972at6656	1.9748
186974at6656	1.516
186975at6656	1.8037
186976at6656	1.076
186978at6656	0.9126
186979at6656	0.9405
186980at6656	0.7496
186981at6656	0.8833
186983at6656	1.0474
186984at6656	1.1058
186988at6656	1.1085
18698at6656	1.3344
186990at6656	0.8032
186991at6656	0.6994
186992at6656	1.0736
186994at6656	1.1247
186996at6656	0.9554
186997at6656	1.2746
186998at6656	0.9365
186999at6656	1.0246
187001at6656	1.4281
187002at6656	0.874
187003at6656	0.7365
187005at6656	0.6895
187006at6656	0.8094
187008at6656	1.3705
187009at6656	1.3317
187010at6656	1.351
187011at6656	1.2809
187012at6656	1.267
187013at6656	1.0658
187014at6656	1.4782
187015at6656	1.327
187018at6656	1.6149
187020at6656	1.016
187021at6656	1.6748
187022at6656	1.5311
187023at6656	1.1961
187025at6656	1.3864
187026at6656	1.7534
187027at6656	1.3743
187028at6656	1.9997
187029at6656	1.7307
187030at6656	1.3715
187034at6656	1.0962
187036at6656	1.3078
187037at6656	1.246
187038at6656	0.7179
187039at6656	0.7721
18703at6656	1.1315
187040at6656	1.2728
187041at6656	0.8358
187042at6656	1.0947
187044at6656	1.1515
187045at6656	1.4093
187046at6656	1.1808
187047at6656	0.9095
187048at6656	1.157
187050at6656	0.7879
187051at6656	1.3988
187052at6656	1.3837
187053at6656	1.0861
187055at6656	1.0631
187056at6656	0.5909
187057at6656	0.847
187058at6656	1.2456
187059at6656	1.4043
187060at6656	1.236
187063at6656	0.8966
187064at6656	0.5535
187065at6656	1.3442
