gene	AGE
GB50652	203.0
GB42898	203.0
GB53815	203.0
GB48813	203.0
GB44049	203.0
GB47055	203.0
GB46015,GB46062	203.0
GB55772	183.0129637
GB52056,GB52054	203.0
GB43420	203.0
GB48115	203.0
GB50638	203.0
GB50063	203.0
GB49372	203.0
GB46952,GB46952,GB46952	203.0
GB52153	203.0
GB49962	203.0
GB40555	203.0
GB45919	203.0
GB52028	203.0
GB49323	203.0
GB45666	203.0
GB44519	203.0
GB40874	203.0
GB44946	203.0
GB40720	203.0
GB44207	203.0
GB44904	203.0
GB51345	203.0
GB46124	203.0
GB44772	203.0
GB47064	203.0
GB53709	203.0
GB43575	203.0
GB52523	203.0
GB52261	203.0
GB40894	203.0
GB51805,GB51805	203.0
GB49362	203.0
GB44396	203.0
GB49276	183.0129637
GB42428	203.0
GB52875	203.0
GB47420	203.0
GB47417	203.0
GB41373	203.0
GB53438	203.0
GB51125	203.0
GB41985	203.0
GB52667	203.0
GB40626	203.0
GB45458	203.0
GB54802	203.0
GB44232	203.0
GB42819	203.0
GB47966	183.0129637
GB42210	203.0
GB53679	203.0
GB41447	203.0
GB50809	203.0
GB54842	203.0
GB52658	203.0
GB52723	203.0
GB54042	203.0
GB41293	203.0
GB48230	203.0
GB51496	203.0
GB41488	203.0
GB50024	183.0129637
GB45810	203.0
GB44515	203.0
GB47554	203.0
GB51845,GB51844	203.0
GB56027	203.0
GB40796	203.0
GB51728	203.0
GB55777	203.0
GB40911	203.0
GB51092	203.0
GB46847	203.0
GB47409	203.0
GB46615	203.0
GB42237	203.0
GB47512	203.0
GB42963	203.0
GB49354	203.0
GB44081	203.0
GB45929	183.0129637
GB49342	203.0
GB40381	203.0
GB54510	203.0
GB47460	203.0
GB55466	203.0
GB50334	203.0
GB52073	203.0
GB43153	203.0
GB41043	203.0
GB52104	203.0
GB47338	203.0
GB42346	203.0
GB53299,GB53299	203.0
GB51335	203.0
GB50967	203.0
GB40998	203.0
GB41358	203.0
GB49449	203.0
GB52973	183.0129637
GB43684	183.0129637
GB42604	203.0
GB46541	203.0
GB50041	203.0
GB43231	203.0
GB49033	203.0
GB48144	162.0
GB52798	203.0
GB49240	203.0
GB42889	203.0
GB54308	203.0
GB55544	203.0
GB55438	203.0
GB41886	203.0
GB55984	203.0
GB47496	203.0
GB43623	203.0
GB49514	203.0
GB44771	203.0
GB53751	203.0
GB41834	203.0
GB42110	203.0
GB41797	203.0
GB44745	203.0
GB46248	203.0
GB53712	203.0
GB47432	203.0
GB47751	203.0
GB41513	203.0
GB52097	203.0
GB46889	203.0
GB44004	203.0
GB52654	203.0
GB43130	203.0
GB48973	203.0
GB52729	203.0
GB53321	203.0
GB40342	203.0
GB45497	203.0
GB45298	203.0
GB54210	203.0
GB44543	203.0
GB44511	203.0
GB44832	203.0
GB44011	203.0
GB44865	203.0
GB40128	203.0
GB40838	203.0
GB46255	203.0
GB55921	203.0
GB50390	203.0
GB42024	203.0
GB49776	203.0
GB50675	203.0
GB49722,GB55730	203.0
GB49262	183.0129637
GB40162	203.0
GB40304	203.0
GB54474,GB54474	203.0
GB42983	203.0
GB47462	203.0
GB48745	203.0
GB50642	203.0
GB52756	203.0
GB48301	203.0
GB51762	203.0
GB49939	203.0
GB48406	203.0
GB43248	203.0
GB54295	203.0
GB48979	203.0
GB41417	203.0
GB41727,GB41727	203.0
GB54570	203.0
GB52322	203.0
GB40385	203.0
GB55864	203.0
GB43075,GB43076,GB51790,GB51799	203.0
GB52725	203.0
GB45316,GB45316	203.0
GB46464,GB44763	203.0
GB41391,GB54040	203.0
GB52075	203.0
GB46493	203.0
GB46335,GB41276	203.0
GB44555	203.0
GB55283	203.0
GB43834	203.0
GB50694	203.0
GB55383	203.0
GB40271	203.0
GB43121	203.0
GB41671	203.0
GB54598	203.0
GB55282	203.0
GB40967	203.0
GB49469,GB52902	203.0
GB42722	203.0
GB49684	203.0
GB42106	203.0
GB51949	203.0
GB45650	203.0
GB42837	203.0
GB44676,GB44676	203.0
GB50282	203.0
GB42216	203.0
GB43184	203.0
GB50108	203.0
GB50289	203.0
GB54841,GB54841,GB54841,GB54841,GB54841	203.0
GB48022	203.0
GB52614	203.0
GB49448	203.0
GB50622,GB50622	203.0
GB44513	203.0
GB45304	203.0
GB49242	203.0
GB52895	203.0
GB54722	203.0
GB45689	203.0
GB49304	203.0
GB45258	203.0
GB40166	203.0
GB41689	203.0
GB44079	203.0
GB51883	203.0
GB46903	203.0
GB46870	203.0
GB47079	203.0
GB47443	203.0
GB49481	203.0
GB45324	203.0
GB47652	203.0
GB52105	203.0
GB41625	203.0
GB54379	203.0
GB45673	203.0
GB47662	203.0
GB55331	203.0
GB51009	203.0
GB50801	203.0
GB43627	203.0
GB42212,GB42213	203.0
GB50142	203.0
GB53189	203.0
GB49495	183.0129637
GB41843	203.0
GB53565	203.0
GB47236	203.0
GB44179	203.0
GB44802	203.0
GB42367	203.0
GB52043	203.0
GB46007	203.0
GB55711,GB53601	203.0
GB41598	203.0
GB53426	203.0
GB54328	203.0
GB43379	203.0
GB52805	203.0
GB40392	183.0129637
GB55413	203.0
GB42671	203.0
GB48948	203.0
GB49020	203.0
GB49626	203.0
GB45882	203.0
GB43894	203.0
GB44597	203.0
GB46790	203.0
GB55872	203.0
GB49118	203.0
GB48871	203.0
GB42279	203.0
GB48667	203.0
GB48728	203.0
GB42262	203.0
GB40750	203.0
GB53137	183.0129637
GB49156	203.0
GB42306	203.0
GB44418	203.0
GB45667	203.0
GB45357	183.0129637
GB42356	183.0129637
GB53632	203.0
GB52736	203.0
GB49303	203.0
GB50779	203.0
GB50704	203.0
GB47330	203.0
GB52675	203.0
GB48475	183.0129637
GB55509	203.0
GB45153	203.0
GB44422	203.0
GB53394,GB53394	203.0
GB47500	203.0
GB40015	203.0
GB42802,GB42802	203.0
GB51723	203.0
GB54364	203.0
GB52183,GB52183	203.0
GB53659	203.0
GB53030	203.0
GB54938	203.0
GB49882	203.0
GB48270	203.0
GB45948	203.0
GB55434	203.0
GB45313,GB45313	203.0
GB49543,GB42343	203.0
GB55646	203.0
GB52462	183.0129637
GB40559	203.0
GB48837	203.0
GB50202	203.0
GB55979	203.0
GB46204,GB46204	203.0
GB53338	203.0
GB46039,GB52107	203.0
GB44440	203.0
GB46132	203.0
GB54182	203.0
GB51395	203.0
GB55334,GB55335	203.0
GB44601	203.0
GB48858,GB48858,GB48858	203.0
GB42872	203.0
GB54342	203.0
GB41602	203.0
GB40891	203.0
GB42577	203.0
GB44119	82.06786156
GB44653	203.0
GB47740	183.0129637
GB49382	203.0
GB53538	203.0
GB54252	203.0
GB43942	203.0
GB52801	203.0
GB55805	203.0
GB52595,GB52595	203.0
GB49711,GB49711	203.0
GB49650,GB49650	203.0
GB44735	203.0
GB47274	203.0
GB42648	203.0
GB44018	203.0
GB50745	203.0
GB51719	203.0
GB54037	183.0129637
GB43890	203.0
GB41795	203.0
GB54729	203.0
GB43980	203.0
GB44334	203.0
GB53916	203.0
GB50509	183.0129637
GB55039	177.3420531
GB44301	203.0
GB47302	203.0
GB51699	203.0
GB55811	203.0
GB53634	203.0
GB45738	203.0
GB48151	183.0129637
GB43453	203.0
GB54797	203.0
GB49032	203.0
GB41430	203.0
GB42525	203.0
GB55203	203.0
GB47516	203.0
GB46521	203.0
GB55701	203.0
GB47752	203.0
GB41661	203.0
GB42759	183.0129637
GB50198	203.0
GB49230	203.0
GB50197	203.0
GB48175	203.0
GB42738	203.0
GB55078	183.0129637
GB53580,GB53580	203.0
GB50849	203.0
GB41562,GB41562,GB54005,GB54005,GB53265	203.0
GB53532	203.0
GB52791	203.0
GB48188	203.0
GB50117	203.0
GB41751	183.0129637
GB49551	203.0
GB52913	177.3420531
GB46603	203.0
GB48937	203.0
GB52640	183.0129637
GB42764	177.3420531
GB44369	203.0
GB49738	203.0
GB53002	203.0
GB46507	203.0
GB42593	177.3420531
GB54377	203.0
GB45036	203.0
GB45528	203.0
GB44544	203.0
GB47973	203.0
GB49763	203.0
GB44296	203.0
GB46026	203.0
GB55367	203.0
GB47489	203.0
GB45038	203.0
GB41459	203.0
GB46177	203.0
GB44116,GB47527	203.0
GB46169,GB40710	203.0
GB50338	203.0
GB43377	183.0129637
GB53743,GB53743,GB53743,GB53743	203.0
GB41998,GB41999	203.0
GB44549	203.0
GB48209	203.0
GB48555	203.0
GB40771	203.0
GB40538	203.0
GB45722	203.0
GB55549	183.0129637
GB48341	203.0
GB41265	203.0
GB48330	203.0
GB51077	203.0
GB46752	203.0
GB47383	203.0
GB53516	203.0
GB45202	203.0
GB49255	203.0
GB46005	203.0
GB40543	203.0
GB41244	203.0
GB46422	203.0
GB52702	203.0
GB54557	203.0
GB45012	203.0
GB41794	203.0
GB45491	203.0
GB44888	203.0
GB52933	203.0
GB45969,GB46281	203.0
GB49596	203.0
GB41073	203.0
GB53313	203.0
GB44810	203.0
GB50287	203.0
GB46765	183.0129637
GB54678	203.0
GB45924	203.0
GB41016	203.0
GB40320	203.0
GB43543	203.0
GB51074	203.0
GB47349	203.0
GB42161,GB42161	203.0
GB46184	203.0
GB44086	203.0
GB45366	203.0
GB52210	203.0
GB47791,GB45779	203.0
GB47279	203.0
GB43464	183.0129637
GB47217	203.0
GB46511	203.0
GB54844	203.0
GB40843	203.0
GB42457	203.0
GB48059,GB48059	203.0
GB43526	203.0
GB49753	203.0
GB48976	203.0
GB43105	203.0
GB49949	203.0
GB44932	203.0
GB48790	203.0
GB54356	183.0129637
GB47082	183.0129637
GB51592	203.0
GB44383	203.0
GB41160	203.0
GB44457	203.0
GB49492	203.0
GB47295	203.0
GB46448	203.0
GB46118	203.0
GB46061	203.0
GB44935	203.0
GB47814	203.0
GB48883	203.0
GB48560	203.0
GB51493	203.0
GB47998	203.0
GB50621	203.0
GB50514	203.0
GB42420	203.0
GB52744	203.0
GB42701	203.0
GB53261	203.0
GB46757	203.0
GB40145	183.0129637
GB47495	203.0
GB44056	203.0
GB54165	203.0
GB46265	203.0
GB52718	203.0
GB45597	183.0129637
GB41230	203.0
GB54573	203.0
GB49099	203.0
GB53046	203.0
GB43292	203.0
GB43125	203.0
GB45015	203.0
GB44251	203.0
GB46516	203.0
GB48372	203.0
GB48628	203.0
GB54131	183.0129637
GB46597	203.0
GB49078	203.0
GB53783	203.0
GB42874	203.0
GB44913	203.0
GB47964	203.0
GB55071	203.0
GB44420	203.0
GB47599	203.0
GB42085,GB42085	203.0
GB52768	203.0
GB43938	203.0
GB47571	203.0
GB53001	203.0
GB54132	203.0
GB44521	203.0
GB51506	203.0
GB45651	203.0
GB40119,GB40119	203.0
GB52517	203.0
GB45125	203.0
GB51188	203.0
GB49608	203.0
GB52712	203.0
GB51797	203.0
GB44974	203.0
GB53250	203.0
GB43816	203.0
GB41781	203.0
GB44134	203.0
GB50473	183.0129637
GB46576	203.0
GB53288	203.0
GB41499	203.0
GB45876	203.0
GB43495	203.0
GB55976	203.0
GB41967	203.0
GB44421	203.0
GB48325	203.0
GB50091	203.0
GB45860	203.0
GB44220	203.0
GB45452	203.0
GB49768	183.0129637
GB40072	203.0
GB44124	203.0
GB47089	203.0
GB55959	203.0
GB52697	203.0
GB44342	203.0
GB49582	203.0
GB50443	183.0129637
GB40086	203.0
GB50177	203.0
GB55463	203.0
GB46679	203.0
GB50276	203.0
GB47539	203.0
GB55501	203.0
GB50447	203.0
GB48846	203.0
GB48533	183.0129637
GB50753	203.0
GB54684	203.0
GB46178	203.0
GB50180	203.0
GB51042	203.0
GB51644	203.0
GB46612	183.0129637
GB40888	203.0
GB41754	203.0
GB40784	203.0
GB42369	203.0
GB49936	203.0
GB52598	203.0
GB49973	203.0
GB52671,GB52671	203.0
GB40945	203.0
GB53954	203.0
GB45856	203.0
GB48806	203.0
GB46028	203.0
GB47057	203.0
GB51341	183.0129637
GB42596	203.0
GB54753	203.0
GB41865,GB41865	203.0
GB49621	203.0
GB55183	203.0
GB54314	203.0
GB43660,GB43660,GB43660	203.0
GB49047	203.0
GB54450	183.0129637
GB40935	203.0
GB41483,GB43022	203.0
GB42082	203.0
GB49657,GB49657	203.0
GB55875	203.0
GB40903	203.0
GB44138	203.0
GB43692	203.0
GB49452	183.0129637
GB48812	203.0
GB51144	183.0129637
GB45703	203.0
GB41266	203.0
GB47627	203.0
GB49363	203.0
GB46027	203.0
GB44074,GB44133,GB41707	203.0
GB40730	203.0
GB53617	203.0
GB44494	203.0
GB44486	203.0
GB40107	177.3420531
GB42426	183.0129637
GB41670	203.0
GB54353	203.0
GB45863	203.0
GB54589	203.0
GB40030	203.0
GB41979	203.0
GB45864	203.0
GB41759	203.0
GB43128,GB43127	203.0
GB43790	165.19348180000003
GB52429	203.0
GB55454	203.0
GB40610	203.0
GB50890,GB50890	203.0
GB50935	203.0
GB45490	203.0
GB50900,GB50900	183.0129637
GB51570	203.0
GB48170	203.0
GB44680	203.0
GB48638	203.0
GB47016	203.0
GB54928	203.0
GB40574	203.0
GB41232	203.0
GB48351,GB40568	203.0
GB46663,GB46663,GB43932	203.0
GB55779	203.0
GB43500	203.0
GB41445	203.0
GB47832	203.0
GB48251	203.0
GB44799	203.0
GB50497	203.0
GB49854	203.0
GB46419	203.0
GB44633	183.0129637
GB46159	203.0
GB42202	203.0
GB55092,GB48318	203.0
GB54267	203.0
GB52956	203.0
GB54806	203.0
GB55514	203.0
GB50154	203.0
GB44965	203.0
GB53962	203.0
GB51710	203.0
GB46120	203.0
GB49027	203.0
GB42272	203.0
GB40302	203.0
GB45044	203.0
GB53518	203.0
GB55151	203.0
GB52876	203.0
GB50186	203.0
GB48468	203.0
GB55969	203.0
GB55710	183.0129637
GB44928	203.0
GB50037	203.0
GB51070	203.0
GB53604	203.0
GB47336	203.0
GB55351	203.0
GB51282	183.0129637
GB54958	203.0
GB49040	203.0
GB42770	203.0
GB54549	203.0
GB49930	203.0
GB51629	203.0
GB45111	203.0
GB50492	203.0
GB49090	203.0
GB51033	203.0
GB49801	203.0
GB53139,GB53139	203.0
GB40883	203.0
GB55870	203.0
GB49423	203.0
GB53823	203.0
GB54972	203.0
GB49496	203.0
GB40517,GB40517	203.0
GB49785	203.0
GB41890	203.0
GB46801	203.0
GB53440	203.0
GB44354	203.0
GB55892	203.0
GB49562	183.0129637
GB48709	203.0
GB40751	203.0
GB55630,GB55630	203.0
GB49871	203.0
GB46974	203.0
GB43788	183.0129637
GB43483	203.0
GB53302	203.0
GB41363	203.0
GB51720	183.0129637
GB54478	203.0
GB53329	203.0
GB43393	203.0
GB48215	203.0
GB52323	203.0
GB43416,GB53053	203.0
GB40463	203.0
GB42252	203.0
GB50191	203.0
GB40886	203.0
GB51518	183.0129637
GB52093	203.0
GB46143	203.0
GB53840	203.0
GB41732	203.0
GB54321	203.0
GB40537	203.0
GB51283	203.0
GB40615	203.0
GB55654	203.0
GB45701	203.0
GB52692	203.0
GB44233	203.0
GB54376	203.0
GB46283	203.0
GB44873	203.0
GB44177	203.0
GB50927	183.0129637
GB45593	203.0
GB44992	203.0
GB41742	183.0129637
GB45811	203.0
GB47105	203.0
GB55520	203.0
GB48371	203.0
GB44897	203.0
GB53161,GB53162	203.0
GB54980,GB55315	203.0
GB52251	203.0
GB47458	203.0
GB45883	203.0
GB47436	203.0
GB42184	203.0
GB53287	183.0129637
GB54937	203.0
GB54750	183.0129637
GB40782	203.0
GB51258	203.0
GB45826	203.0
GB49485	203.0
GB55165	203.0
GB41336	203.0
GB53257	203.0
GB46115	203.0
GB55499	203.0
GB51954	203.0
GB44439	203.0
GB49540	203.0
GB53363	203.0
GB52507	203.0
GB44983	203.0
GB50751	203.0
GB48437	203.0
GB49791,GB49792	203.0
GB45885	177.3420531
GB53099	203.0
GB40656	203.0
GB46071	203.0
GB50924	203.0
GB40885	203.0
GB43704	203.0
GB54765,GB54743	203.0
GB51667	183.0129637
GB40109	203.0
GB48380	203.0
GB51343	203.0
GB48417	203.0
GB51165	203.0
GB46086	203.0
GB44689	203.0
GB46024	183.0129637
GB53242	203.0
GB50231	203.0
GB47602	203.0
GB48927	203.0
GB54811	203.0
GB51807	203.0
GB46638	203.0
GB51334	203.0
GB46586	203.0
GB51651	203.0
GB50003	203.0
GB53312	203.0
GB53948	203.0
GB55855,GB55855	203.0
GB47901	203.0
GB48644	203.0
GB46289	203.0
GB50346	203.0
GB54724	203.0
GB51973	203.0
GB43392	203.0
GB44431	203.0
GB50962	203.0
GB46427	203.0
GB42458	203.0
GB43626	203.0
GB45018	203.0
GB42706	203.0
GB47014	203.0
GB48444	203.0
GB43143	203.0
GB41692,GB41692	203.0
GB53431	203.0
GB51767	203.0
GB41291	203.0
GB47498	203.0
GB45177	203.0
GB52626	203.0
GB45282	203.0
GB49700,GB47931	203.0
GB44299	203.0
GB49970	203.0
GB51368	203.0
GB54610	203.0
GB45613	177.3420531
GB53298	203.0
GB48748	203.0
GB46598	203.0
GB41495	203.0
GB50435	203.0
GB51662	203.0
GB43520	203.0
GB46206	203.0
GB40305	203.0
GB44368	203.0
GB54755	183.0129637
GB50952	203.0
GB51489	203.0
GB41129	203.0
GB42187	203.0
GB52350	203.0
GB52774	203.0
GB49397	203.0
GB52290	203.0
GB52065,GB52065	183.0129637
GB56005	203.0
GB55405	203.0
GB50846	203.0
GB54209	203.0
GB52829,GB52829	203.0
GB44512	203.0
GB41761	203.0
GB42805	203.0
GB44496	203.0
GB50382	203.0
GB55186	203.0
GB53689	203.0
GB53286	203.0
GB53016	203.0
GB43260	203.0
GB42987	203.0
GB53932	203.0
GB41904	203.0
GB50857	203.0
GB54579	203.0
GB52191	203.0
GB53908	203.0
GB47955	203.0
GB47593	203.0
GB47395	203.0
GB46017	203.0
GB53847	203.0
GB55703	203.0
GB47518	203.0
GB42015,GB42015	203.0
GB55951	203.0
GB42180	203.0
GB49998	203.0
GB50027,GB50314	203.0
GB46732	203.0
GB41700	183.0129637
GB42966	203.0
GB54057	203.0
GB48942	203.0
GB45716	203.0
GB41467,GB41467	203.0
GB53191	203.0
GB44280	203.0
GB49399	203.0
GB51841,GB51840,GB48478,GB51444	203.0
GB42812	203.0
GB52315	203.0
GB40963	203.0
GB43207	203.0
GB44623	203.0
GB45218	203.0
GB47675	183.0129637
GB51088	203.0
GB55478	203.0
GB49260	203.0
GB50630	203.0
GB46113	203.0
GB41773	203.0
GB51048	203.0
GB48382	203.0
GB45382	203.0
GB54339,GB46094	203.0
GB54578	203.0
GB48829	203.0
GB43559	203.0
GB45829	203.0
GB41208	203.0
GB40077	203.0
GB52852	203.0
GB48150	203.0
GB55786	203.0
GB45377,GB45377	203.0
GB52715	203.0
GB49628	203.0
GB41504	203.0
GB41822	183.0129637
GB52604	183.0129637
GB43421	203.0
GB55909	203.0
GB48794	203.0
GB42263	203.0
GB50342	203.0
GB54110	203.0
GB50931,GB50931	203.0
GB51068	203.0
GB52742	203.0
GB47904	203.0
GB43280	203.0
GB45508	203.0
GB45541	203.0
GB46677	203.0
GB52882	203.0
GB41241	203.0
GB47669	183.0129637
GB52918	203.0
GB45082	203.0
GB53307	203.0
GB47352	203.0
GB43640	203.0
GB46995	203.0
GB51586	203.0
GB41660	203.0
GB49147	203.0
GB47415	203.0
GB46784,GB46784	203.0
GB47306	203.0
GB44796,GB44793,GB44796	203.0
GB46094,GB41306,GB41306,GB41310,GB44311,GB43029	203.0
GB44939	203.0
GB51983	203.0
GB44355	203.0
GB42412	203.0
GB51487	203.0
GB45416	203.0
GB49157,GB49157	203.0
GB53522	183.0129637
GB41823	203.0
GB49960	203.0
GB47474	203.0
GB51815,GB43006,GB43005,GB43007,GB42460	203.0
GB45581	203.0
GB54714	203.0
GB53567,GB53567	203.0
GB52810	203.0
GB51916	203.0
GB42964	203.0
GB44697	203.0
GB54990	203.0
GB49593	203.0
GB49836	203.0
GB48963	203.0
GB44186	203.0
GB51366	203.0
GB42384	203.0
GB45715,GB45658	203.0
GB45123	203.0
GB49689,GB49689	203.0
GB52361,GB52362	203.0
GB44467	203.0
GB50271	203.0
GB52643	203.0
GB41792	203.0
GB46533	203.0
GB40521	203.0
GB53146	203.0
GB56012	203.0
GB48464	203.0
GB52204	203.0
GB50747	203.0
GB50148	183.0129637
GB40746	203.0
GB50361	203.0
GB42478	203.0
GB43134	203.0
GB46515,GB46514	203.0
GB44970	203.0
GB51866	203.0
GB54676	203.0
GB55155	203.0
GB45280	203.0
GB49553	203.0
GB45702	203.0
GB52717	203.0
GB41716	203.0
GB44776	203.0
GB50978	203.0
GB42013	203.0
GB44863	203.0
GB41603	203.0
GB42650	203.0
GB44306	203.0
GB48413	203.0
GB50218	162.0
GB41654	203.0
GB55902	203.0
GB55856	183.0129637
GB44504	82.06786156
GB55380	183.0129637
GB43263	183.0129637
GB47210	203.0
GB46687	203.0
GB45602	203.0
GB49401	203.0
GB49539	203.0
GB45638	203.0
GB51197	203.0
GB54585	203.0
GB47148	203.0
GB42720	203.0
GB46208	203.0
GB48670	203.0
GB51637	203.0
GB55012	203.0
GB41142	203.0
GB51863	203.0
GB46678	203.0
GB42239	45.85966719
GB55439	203.0
GB55724	203.0
GB40135	203.0
GB45422	162.0
GB41490	203.0
GB48445,GB48447	177.3420531
GB54286	203.0
GB45834,GB48308	203.0
GB53912	203.0
GB48312	203.0
GB40858	203.0
GB41033	183.0129637
GB48653,GB49375	203.0
GB42531	203.0
GB53848	203.0
GB46907	203.0
GB42079	203.0
GB43732	203.0
GB44287	203.0
GB48933	203.0
GB51254	203.0
GB49458	203.0
GB48930	203.0
GB54763	203.0
GB46714	203.0
GB45286	203.0
GB52612	203.0
GB51659	203.0
GB42233	203.0
GB44642	203.0
GB49000	203.0
GB53070	203.0
GB40794	203.0
GB40349	203.0
GB56003	203.0
GB41898	203.0
GB50076	203.0
GB40087	203.0
GB49404	203.0
GB55441	203.0
GB53831	203.0
GB50096	203.0
GB47601	183.0129637
GB51588	203.0
GB42692	203.0
GB44640	203.0
GB51047	203.0
GB49440,GB49441	203.0
GB43282	203.0
GB40461	203.0
GB42726	203.0
GB52382,GB52383,GB52379,GB52381	162.0
GB49222	203.0
GB43390	203.0
GB53566	203.0
GB48190	203.0
GB54283	183.0129637
GB44479	203.0
GB54420	203.0
GB48579	203.0
GB54601	203.0
GB47048	177.3420531
GB55332	203.0
GB53910	203.0
GB51851	203.0
GB49490	203.0
GB49520	203.0
GB42828	203.0
GB50560	203.0
GB48098	203.0
GB48632	203.0
GB43210	203.0
GB44478	203.0
GB48870	203.0
GB55297	203.0
GB45609	203.0
GB49506	203.0
GB40431	203.0
GB54929	203.0
GB46050	203.0
GB43920	203.0
GB53512	203.0
GB44774	203.0
GB49886,GB46814,GB40284	203.0
GB46148	203.0
GB48193	203.0
GB44358	203.0
GB40604	203.0
GB55532	203.0
GB43635	203.0
GB49479	203.0
GB54827	203.0
GB53375,GB47133	203.0
GB44221	203.0
GB40510	203.0
GB40147	203.0
GB52826	203.0
GB40564	203.0
GB54783	203.0
GB47826	203.0
GB52731	203.0
GB55202	203.0
GB54373	203.0
GB51904	203.0
GB49166	203.0
GB45640	183.0129637
GB51910,GB52896	203.0
GB51503	203.0
GB43266	203.0
GB52636	203.0
GB41469	203.0
GB48642	203.0
GB48243	203.0
GB49476	203.0
GB54123	183.0129637
GB50554	203.0
GB53444	203.0
GB51426,GB51423	203.0
GB54203	183.0129637
GB50729	203.0
GB44670,GB51729	203.0
GB42459	203.0
GB54281	203.0
GB50822	203.0
GB45102	203.0
GB53236	203.0
GB55007	203.0
GB42140	203.0
GB50209	203.0
GB47341	203.0
GB50093	203.0
GB44304,GB44337	203.0
GB40227	203.0
GB55107	203.0
GB42415	162.0
GB45391	203.0
GB54163	203.0
GB49132	203.0
GB41846	203.0
GB52023,GB49875	203.0
GB48903	203.0
GB55729	203.0
GB50323	203.0
GB41206	203.0
GB54996	203.0
GB51724	183.0129637
GB51820	203.0
GB42708	203.0
GB51528	203.0
GB49343	203.0
GB44135	203.0
GB46650	203.0
GB50963	203.0
GB54951	203.0
GB47884	203.0
GB46467	203.0
GB49690	203.0
GB47972	203.0
GB50577	203.0
GB41606	203.0
GB50030	203.0
GB55804	203.0
GB45400	203.0
GB54950	203.0
GB40382	203.0
GB47120	203.0
GB54449	203.0
GB53271	203.0
GB41845	203.0
GB54446	203.0
GB56025	203.0
GB53628	203.0
GB44505	203.0
GB45362	203.0
GB45269	203.0
GB54362	183.0129637
GB46930	203.0
GB42204	203.0
GB50011	203.0
GB53756,GB53755	203.0
GB44984	203.0
GB43180	203.0
GB52496	203.0
GB44836	203.0
GB50217	203.0
GB41718	203.0
GB48986,GB48987,GB48988	203.0
GB55337	203.0
GB40428	203.0
GB48189	203.0
GB55312	203.0
GB49692	203.0
GB46501	203.0
GB55651	203.0
GB45185	203.0
GB55371	203.0
GB53132	203.0
GB53345	203.0
GB41031	203.0
GB53192	203.0
GB54231	183.0129637
GB40159	203.0
GB45583	203.0
GB55592	183.0129637
GB46520	203.0
GB42779	203.0
GB42724	203.0
GB51004	203.0
GB46775	203.0
GB49799	203.0
GB42317	203.0
GB46306	203.0
GB49175	203.0
GB43733	203.0
GB51079	203.0
GB46067	203.0
GB49734	203.0
GB54120	203.0
GB53430	203.0
GB55511	203.0
GB40259	203.0
GB47719	82.06786156
GB51414	203.0
GB52385	162.0
GB55528	203.0
GB50920	203.0
GB50339	203.0
GB43729	203.0
GB50332,GB50331	203.0
GB42838	203.0
GB54920	203.0
GB48172	203.0
GB44879	203.0
GB43114	203.0
GB55818	203.0
GB44006,GB44006	203.0
GB49524	203.0
GB54218	203.0
GB55498	203.0
GB40234	203.0
GB55201,GB55171	203.0
GB43921	203.0
GB42141	203.0
GB51155	183.0129637
GB40298	203.0
GB49879	203.0
GB45354	203.0
GB41079	203.0
GB55512	203.0
GB41643	203.0
GB41067	203.0
GB43088	203.0
GB50221	203.0
GB49945	203.0
GB55216	203.0
GB42234	183.0129637
GB46737	203.0
GB47810	203.0
GB50845	203.0
GB44045,GB53014	203.0
GB40522	203.0
GB44130	203.0
GB48996	203.0
GB53322	203.0
GB51593,GB53266	203.0
GB40929	203.0
GB52101	183.0129637
GB47299	203.0
GB51195	203.0
GB45440	203.0
GB42194	203.0
GB48161	203.0
GB52957,GB52958	203.0
GB48126	183.0129637
GB46287	203.0
GB44363	203.0
GB51186	203.0
GB48343	203.0
GB54181	203.0
GB42281	203.0
GB52752	203.0
GB51121	203.0
GB49769	203.0
GB41796	203.0
GB51037	203.0
GB49390	203.0
GB47112	203.0
GB45261	203.0
GB55568	203.0
GB45739	203.0
GB41205	203.0
GB41252	203.0
GB49086	203.0
GB42312	203.0
GB55455	203.0
GB40362	203.0
GB41214	203.0
GB43438	203.0
GB40141	203.0
GB45867	203.0
GB54180,GB43794,GB43792	203.0
GB51332	203.0
GB46221,GB46157	203.0
GB47896,GB47896	203.0
GB55456	183.0129637
GB55484	203.0
GB45540	203.0
GB40481	203.0
GB53374	203.0
GB42867	183.0129637
GB50373	203.0
GB45680	203.0
GB44430	203.0
GB46741	203.0
GB41510	203.0
GB53818	203.0
GB43126	203.0
GB54319	203.0
GB47882	203.0
GB52087	203.0
GB44987	203.0
GB46921,GB41972	203.0
GB42659	203.0
GB53958	203.0
GB40785	203.0
GB42323	203.0
GB50206	203.0
GB47454	203.0
GB51743	203.0
GB42261	183.0129637
GB50800	203.0
GB49750	203.0
GB50985	203.0
GB48100	203.0
GB51721	183.0129637
GB41292	203.0
GB40972	203.0
GB49500	203.0
GB53579,GB53578	203.0
GB53805	183.0129637
GB44659	203.0
GB52013	203.0
GB45381	203.0
GB47301	203.0
GB48580	183.0129637
GB48352	203.0
GB50448	203.0
GB48344	203.0
GB48222	203.0
GB45350	183.0129637
GB51356	203.0
GB41897	203.0
GB50689	203.0
GB54845	183.0129637
GB51490	203.0
