gene	DUP
GB40783	0.048780488
GB51112	0.0
GB54093	0.048780488
GB46694	0.05
GB50392	0.073170732
GB45761	0.05
GB41863	0.0
GB53319	0.03125
GB44792	0.0
GB41141	0.0
GB49497	0.0
GB53836	0.0
GB54234	0.0
GB40319	0.024390244
GB43709	0.024390244
GB47548	0.027777778
GB51226	0.025
GB53650	0.0
GB52255	0.048780488
GB45939	0.0
GB40278	0.024390244
GB45215	0.0
GB48566	0.024390244
GB53414	0.025641026
GB46423	0.0
GB41621	0.0
GB54661	0.048780488
GB40269	0.05
GB45134	0.117647059
GB51465	0.0
GB54745	0.024390244
GB47573	0.0
GB44751	0.025
GB45318	0.0
GB41632	0.024390244
GB42203	0.024390244
GB45665	0.05
GB51816	0.166666667
GB54139	0.051282050999999995
GB40923	0.0
GB44629	0.0
GB51813	0.272727273
GB52775	0.0
GB45086,GB47066	0.05
GB54975	0.05
GB48169	0.0
GB48993,GB48993	0.060606060999999996
GB42186	0.0
GB55589	0.024390244
GB51421	0.048780488
GB51894	0.025
GB46636	0.048780488
GB43745	0.055555556
GB55853	0.075
GB43888	0.048780488
GB54170	0.0
GB54118	0.0
GB51223	0.28571428600000004
GB55560	0.024390244
GB54623	0.0
GB52726	0.0
GB51671	0.024390244
GB48749	0.0
GB43820	0.0
GB50986	0.39024390200000003
GB54372	0.0
GB54189	0.0
GB46173	0.0
GB49400	0.0
GB40029	0.025
GB46246	0.025
GB46710	0.0
GB50892	0.024390244
GB54794	0.032258065
GB47333	0.024390244
GB44146	0.025641026
GB41082	0.0
GB42207	0.0
GB44747	0.073170732
GB47869	0.028571429
GB43205	0.025
GB40975	0.048780488
GB55945	0.0
GB40407	0.0
GB49957	0.102564103
GB42973	0.0
GB52812	0.024390244
GB44208	0.0
GB44423	0.0
GB54056	0.0
GB52118	0.085714286
GB50625	0.024390244
GB51814	0.0
GB48838	0.078947368
GB47389	0.0
GB52469	0.024390244
GB49114	0.0
GB52983	0.025
GB53365	0.0
GB54172	0.0
GB51400	0.025
GB43555	0.102564103
GB55585	0.05
GB51984	0.025
GB54985	0.0
GB50175	0.024390244
GB52254	0.0
GB55476	0.0
GB47188	0.0
GB40356	0.097560976
GB47427	0.0
GB54666	0.0
GB53180	0.073170732
GB45198	0.0
GB44524	0.0
GB41065	0.0
GB45046	0.0
GB40503	0.025
GB43225	0.0
GB50866,GB50866	0.024390244
GB53142	0.0
GB44020,GB47607,GB45935	0.975
GB43812	0.054054054000000004
GB49915	0.066666667
GB53666	0.0
GB44148	0.0
GB41169	0.0
GB45415	0.024390244
GB47960	0.0
GB49725	0.0
GB40451	0.175
GB49412	0.1
GB55287	0.0
GB41866	0.0
GB48006	0.0
GB45938,GB45973	0.951219512
GB45871	0.024390244
GB54886	0.075
GB49839	0.025
GB48124	0.0
GB43565	0.0
GB42277	0.0
GB50594	0.0
GB42969	0.025
GB51160	0.0
GB50232	0.024390244
GB45976	0.054054054000000004
GB43912	0.0
GB45499	0.605263158
GB50229	0.0
GB55504	0.0
GB55268	0.05
GB55503	0.0
GB45028	0.0
GB46792	0.17073170699999998
GB40799	0.0
GB53124	0.025
GB54363	0.0
GB44621	0.0
GB42304	0.048780488
GB51689	0.073170732
GB46927	0.15
GB49803	0.0
GB53351,GB46992	0.073170732
GB40768,GB40809	0.825
GB53589	0.024390244
GB45827	0.048780488
GB46892	0.0
GB44493	0.0
GB50829	0.024390244
GB49353	0.0
GB55802	0.0
GB54643	0.075
GB45315	0.125
GB41080	0.024390244
GB50553	0.0
GB46263	0.0
GB52877	0.0
GB40442	0.0
GB46216	0.0
GB53835,GB53833	0.219512195
GB45837	0.0
GB51834	0.0
GB41045,GB41045	0.073170732
GB44292	0.0
GB44008	0.0
GB53055	0.048780488
GB43856	0.0
GB50864	0.073170732
GB40365	0.0
GB40091	0.048780488
GB52074	0.0
GB42644	0.024390244
GB49953	0.0
GB51013	0.024390244
GB54091	0.051282050999999995
GB40063,GB40063	0.024390244
GB53336	0.0
GB41127	0.024390244
GB46735	0.0
GB44944	0.073170732
GB52955	0.025
GB48034	0.048780488
GB55453	0.05
GB49270,GB49270	0.055555556
GB40652	0.0
GB43135	0.025
GB52910	0.0
GB41147	0.0
GB54511	0.0
GB48078	0.0
GB53926	0.029411765
GB47456	0.048780488
GB49488	0.0
GB53220	0.0
GB50207	0.025641026
GB45986	0.0
GB45486	0.097560976
GB42355	0.048780488
GB43885	0.275862069
GB52628	0.024390244
GB49227	0.0
GB42941	0.0
GB54861	0.0
GB47346	0.0
GB50348	0.024390244
GB49344	0.12195122
GB53379,GB50129	0.775
GB52706	0.0
GB50678	0.051282050999999995
GB43305	0.0
GB42142	0.024390244
GB47665	0.0
GB55584	0.097560976
GB41343	0.024390244
GB49173,GB51647	0.35
GB47813	0.048780488
GB55388	0.026315789
GB50793	0.024390244
GB52340	0.0
GB42664	0.05
GB53093	0.10526315800000001
GB51163	0.0
GB44283	0.0
GB52259	0.025
GB45145,GB45145	0.052631579000000005
GB48223	0.025
GB45862	0.0
GB54526	0.0
GB54923	0.090909091
GB41472	0.024390244
GB40599	0.025
GB48536	0.0
GB40718	0.068965517
GB50159,GB43064	0.027777778
GB55916	0.0
GB50977	0.0
GB54835,GB54835	0.024390244
GB55090	0.0
GB46305	0.0
GB40941	0.024390244
GB51622	0.0
GB50460	0.0
GB48454	0.073170732
GB44041	0.024390244
GB50652	0.025
GB42898	0.0
GB53815	0.025
GB48813	0.0
GB44049	0.024390244
GB47055	0.0
GB46015,GB46062	0.8292682929999999
GB55772	0.0
GB52056,GB52054	0.05
GB43420	0.0
GB48115	0.0
GB50638	0.0
GB50063	0.0
GB49372	0.025
GB46952,GB46952,GB46952	0.073170732
GB52153	0.05
GB49962	0.024390244
GB40555	0.0
GB45919	0.0
GB52028	0.0
GB49323	0.102564103
GB45666	0.024390244
GB44519	0.025641026
GB40874	0.0
GB44946	0.15
GB40720	0.024390244
GB44207	0.025
GB44904	0.0
GB51345	0.0
GB46124	0.0
GB44772	0.21052631600000002
GB47064	0.025
GB53709	0.0
GB43575	0.05
GB52523	0.073170732
GB52261	0.048780488
GB40894	0.0
GB51805,GB51805	0.024390244
GB49362	0.1
GB44396	0.048780488
GB49276	0.0
GB42428	0.03125
GB52875	0.0
GB47420	0.4
GB47417	0.0
GB41373	0.0
GB53438	0.243902439
GB51125	0.0
GB41985	0.045454545
GB52667	0.39473684200000003
GB40626	0.12195122
GB45458	0.048780488
GB54802	0.0
GB44232	0.0
GB42819	0.075
GB47966	0.0
GB42210	0.0
GB53679	0.024390244
GB41447	0.024390244
GB50809	0.0
GB54842	0.0
GB52658	0.0
GB52723	0.0
GB54042	0.0
GB41293	0.0
GB48230	0.0
GB51496	0.048780488
GB41488	0.024390244
GB50024	0.0625
GB45810	0.05
GB44515	0.0
GB47554	0.0
GB51845,GB51844	0.542857143
GB56027	0.025
GB40796	0.048780488
GB51728	0.0
GB55777	0.0
GB40911	0.024390244
GB51092	0.027777778
GB46847	0.025
GB47409	0.0
GB46615	0.024390244
GB42237	0.0
GB47512	0.12195122
GB42963	0.1
GB49354	0.05
GB44081	0.0
GB45929	0.027027027000000002
GB49342	0.024390244
GB40381	0.20689655199999998
GB54510	0.0
GB47460	0.0
GB55466	0.0
GB50334	0.0
GB52073	0.0
GB43153	0.0
GB41043	0.0
GB52104	0.029411765
GB47338	0.028571429
GB42346	0.05
GB53299,GB53299	0.048780488
GB51335	0.0
GB50967	0.0
GB40998	0.024390244
GB41358	0.051282050999999995
GB49449	0.0
GB52973	0.135135135
GB43684	0.0
GB42604	0.025641026
GB46541	0.0
GB50041	0.05
GB43231	0.097560976
GB49033	0.0
GB48144	0.0
GB52798	0.05
GB49240	0.025641026
GB42889	0.17073170699999998
GB54308	0.0
GB55544	0.024390244
GB55438	0.0
GB41886	0.073170732
GB55984	0.0
GB47496	0.0
GB43623	0.0
GB49514	0.175
GB44771	0.052631579000000005
GB53751	0.0
GB41834	0.048780488
GB42110	0.0
GB41797	0.024390244
GB44745	0.0
GB46248	0.024390244
GB53712	0.0
GB47432	0.073170732
GB47751	0.0
GB41513	0.0
GB52097	0.0
GB46889	0.024390244
GB44004	0.025641026
GB52654	0.0
GB43130	0.048780488
GB48973	0.024390244
GB52729	0.0
GB53321	0.0
GB40342	0.0
GB45497	0.05
GB45298	0.0
GB54210	0.048780488
GB44543	0.0
GB44511	0.0
GB44832	0.0
GB44011	0.025
GB44865	0.024390244
GB40128	0.075
GB40838	0.057142857000000005
GB46255	0.048780488
GB55921	0.028571429
GB50390	0.0
GB42024	0.024390244
GB49776	0.0
GB50675	0.048780488
GB49722,GB55730	0.9024390240000001
GB49262	0.0
GB40162	0.024390244
GB40304	0.0
GB54474,GB54474	0.073170732
GB42983	0.0
GB47462	0.0
GB48745	0.05
GB50642	0.0
GB52756	0.1
GB48301	0.102564103
GB51762	0.024390244
GB49939	0.0
GB48406	0.0
GB43248	0.424242424
GB54295	0.025641026
GB48979	0.484848485
GB41417	0.0
GB41727,GB41727	0.048780488
GB54570	0.0
GB52322	0.0
GB40385	0.0
GB55864	0.028571429
GB43075,GB43076,GB51790,GB51799	0.951219512
GB52725	0.0
GB45316,GB45316	0.024390244
GB46464,GB44763	0.048780488
GB41391,GB54040	1.0
GB52075	0.0
GB46493	0.0
GB46335,GB41276	0.048780488
GB44555	0.0
GB55283	0.0
GB43834	0.024390244
GB50694	0.024390244
GB55383	0.0
GB40271	0.0
GB43121	0.075
GB41671	0.0
GB54598	0.0
GB55282	0.0
GB40967	0.0
GB49469,GB52902	0.097560976
GB42722	0.0
GB49684	0.024390244
GB42106	0.0
GB51949	0.075
GB45650	0.0625
GB42837	0.024390244
GB44676,GB44676	0.073170732
GB50282	0.131578947
GB42216	0.051282050999999995
GB43184	0.0
GB50108	0.0
GB50289	0.024390244
GB54841,GB54841,GB54841,GB54841,GB54841	0.051282050999999995
GB48022	0.097560976
GB52614	0.051282050999999995
GB49448	0.0
GB50622,GB50622	0.025
GB44513	0.25
GB45304	0.0
GB49242	0.048780488
GB52895	0.073170732
GB54722	0.0
GB45689	0.097560976
GB49304	0.05
GB45258	0.0
GB40166	0.0
GB41689	0.051282050999999995
GB44079	0.0
GB51883	0.025
GB46903	0.0
GB46870	0.0
GB47079	0.0
GB47443	0.024390244
GB49481	0.025
GB45324	0.073170732
GB47652	0.025641026
GB52105	0.0
GB41625	0.0
GB54379	0.0
GB45673	0.0
GB47662	0.0
GB55331	0.025641026
GB51009	0.0
GB50801	0.025
GB43627	0.0
GB42212,GB42213	0.025641026
GB50142	0.102564103
GB53189	0.0
GB49495	0.034482759
GB41843	0.0
GB53565	0.024390244
GB47236	0.025
GB44179	0.048780488
GB44802	0.0
GB42367	0.0
GB52043	0.0
GB46007	0.025
GB55711,GB53601	0.052631579000000005
GB41598	0.024390244
GB53426	0.025
GB54328	0.048780488
GB43379	0.073170732
GB52805	0.0
GB40392	0.028571429
GB55413	0.048780488
GB42671	0.048780488
GB48948	0.026315789
GB49020	0.128205128
GB49626	0.051282050999999995
GB45882	0.0
GB43894	0.0
GB44597	0.12195122
GB46790	0.0
GB55872	0.0
GB49118	0.0
GB48871	0.025
GB42279	0.0
GB48667	0.0
GB48728	0.111111111
GB42262	0.05
GB40750	0.0
GB53137	0.090909091
GB49156	0.146341463
GB42306	0.0
GB44418	0.0
GB45667	0.0
GB45357	0.027027027000000002
GB42356	0.027027027000000002
GB53632	0.0
GB52736	0.097560976
GB49303	0.027777778
GB50779	0.073170732
GB50704	0.0
GB47330	0.05
GB52675	0.0
GB48475	0.0
GB55509	0.025641026
GB45153	0.097560976
GB44422	0.024390244
GB53394,GB53394	0.024390244
GB47500	0.024390244
GB40015	0.0
GB42802,GB42802	0.024390244
GB51723	0.0
GB54364	0.0
GB52183,GB52183	0.029411765
GB53659	0.05
GB53030	0.0
GB54938	0.05
GB49882	0.0
GB48270	0.0
GB45948	0.0
GB55434	0.0
GB45313,GB45313	0.025641026
GB49543,GB42343	0.025
GB55646	0.0
GB52462	0.083333333
GB40559	0.025
GB48837	0.025
GB50202	0.048780488
GB55979	0.0
GB46204,GB46204	0.048780488
GB53338	0.025
GB46039,GB52107	0.8292682929999999
GB44440	0.0
GB46132	0.0
GB54182	0.19512195100000002
GB51395	0.0
GB55334,GB55335	0.804878049
GB44601	0.0
GB48858,GB48858,GB48858	0.05
GB42872	0.0
GB54342	0.076923077
GB41602	0.0
GB40891	0.0
GB42577	0.048780488
GB44119	0.0
GB44653	0.0
GB47740	0.033333333
GB49382	0.025
GB53538	0.0
GB54252	0.0
GB43942	0.051282050999999995
GB52801	0.024390244
GB55805	0.0
GB52595,GB52595	0.05
GB49711,GB49711	0.024390244
GB49650,GB49650	0.097560976
GB44735	0.0
GB47274	0.024390244
GB42648	0.0
GB44018	0.033333333
GB50745	0.024390244
GB51719	0.051282050999999995
GB54037	0.027777778
GB43890	0.0
GB41795	0.024390244
GB54729	0.0
GB43980	0.0
GB44334	0.024390244
GB53916	0.024390244
GB50509	0.166666667
GB55039	0.0
GB44301	0.024390244
GB47302	0.384615385
GB51699	0.0
GB55811	0.024390244
GB53634	0.1
GB45738	0.0
GB48151	0.0
GB43453	0.0
GB54797	0.0
GB49032	0.025
GB41430	0.026315789
GB42525	0.0
GB55203	0.029411765
GB47516	0.0
GB46521	0.0
GB55701	0.075
GB47752	0.075
GB41661	0.048780488
GB42759	0.0
GB50198	0.0
GB49230	0.0
GB50197	0.048780488
GB48175	0.024390244
GB42738	0.024390244
GB55078	0.0
GB53580,GB53580	0.025
GB50849	0.0
GB41562,GB41562,GB54005,GB54005,GB53265	0.951219512
GB53532	0.0
GB52791	0.024390244
GB48188	0.025
GB50117	0.153846154
GB41751	0.0
GB49551	0.0
GB52913	0.0
GB46603	0.0
GB48937	0.054054054000000004
GB52640	0.0
GB42764	0.0625
GB44369	0.0
GB49738	0.0
GB53002	0.0
GB46507	0.024390244
GB42593	0.0
GB54377	0.0
GB45036	0.024390244
GB45528	0.0
GB44544	0.024390244
GB47973	0.024390244
GB49763	0.131578947
GB44296	0.024390244
GB46026	0.12195122
GB55367	0.024390244
GB47489	0.0
GB45038	0.0
GB41459	0.051282050999999995
GB46177	0.2
GB44116,GB47527	0.075
GB46169,GB40710	0.025
GB50338	0.0
GB43377	0.034482759
GB53743,GB53743,GB53743,GB53743	0.314285714
GB41998,GB41999	0.117647059
GB44549	0.033333333
GB48209	0.04
GB48555	0.03030303
GB40771	0.068965517
GB40538	0.073170732
GB45722	0.0
GB55549	0.03030303
GB48341	0.19512195100000002
GB41265	0.024390244
GB48330	0.137931034
GB51077	0.025
GB46752	0.0
GB47383	0.0
GB53516	0.135135135
GB45202	0.025641026
GB49255	0.048780488
GB46005	0.037037037
GB40543	0.075
GB41244	0.025
GB46422	0.025
GB52702	0.025641026
GB54557	0.0
GB45012	0.0
GB41794	0.0
GB45491	0.0
GB44888	0.025
GB52933	0.024390244
GB45969,GB46281	0.024390244
GB49596	0.05
GB41073	0.0
GB53313	0.097560976
GB44810	0.048780488
GB50287	0.048780488
GB46765	0.0
GB54678	0.0
GB45924	0.0
GB41016	0.025641026
GB40320	0.0
GB43543	0.048780488
GB51074	0.05
GB47349	0.0
GB42161,GB42161	0.025
GB46184	0.075
GB44086	0.0
GB45366	0.05
GB52210	0.024390244
GB47791,GB45779	0.05
GB47279	0.166666667
GB43464	0.027027027000000002
GB47217	0.075
GB46511	0.0
GB54844	0.0
GB40843	0.024390244
GB42457	0.0
GB48059,GB48059	0.125
GB43526	0.073170732
GB49753	0.0
GB48976	0.025641026
GB43105	0.048780488
GB49949	0.0
GB44932	0.041666667000000004
GB48790	0.073170732
GB54356	0.162162162
GB47082	0.0
GB51592	0.0
GB44383	0.025
GB41160	0.0
GB44457	0.0
GB49492	0.17073170699999998
GB47295	0.0
GB46448	0.081081081
GB46118	0.073170732
GB46061	0.0
GB44935	0.0
GB47814	0.025641026
GB48883	0.048780488
GB48560	0.609756098
GB51493	0.045454545
GB47998	0.0
GB50621	0.0
GB50514	0.025
GB42420	0.0
GB52744	0.025
GB42701	0.078947368
GB53261	0.225
GB46757	0.048780488
GB40145	0.0
GB47495	0.0
GB44056	0.0
GB54165	0.0
GB46265	0.025641026
GB52718	0.024390244
GB45597	0.055555556
GB41230	0.076923077
GB54573	0.0
GB49099	0.025641026
GB53046	0.052631579000000005
GB43292	0.0
GB43125	0.05
GB45015	0.026315789
GB44251	0.0
GB46516	0.0
GB48372	0.027027027000000002
GB48628	0.024390244
GB54131	0.0
GB46597	0.026315789
GB49078	0.512820513
GB53783	0.0
GB42874	0.15
GB44913	0.048780488
GB47964	0.0
GB55071	0.0
GB44420	0.024390244
GB47599	0.0
GB42085,GB42085	0.073170732
GB52768	0.025
GB43938	0.0
GB47571	0.0
GB53001	0.0
GB54132	0.097560976
GB44521	0.052631579000000005
GB51506	0.078947368
GB45651	0.0
GB40119,GB40119	0.05
GB52517	0.048780488
GB45125	0.0
GB51188	0.0
GB49608	0.0
GB52712	0.0
GB51797	0.027777778
GB44974	0.128205128
GB53250	0.024390244
GB43816	0.024390244
GB41781	0.0
GB44134	0.0
GB50473	0.117647059
GB46576	0.073170732
GB53288	0.024390244
GB41499	0.0
GB45876	0.0
GB43495	0.073170732
GB55976	0.0
GB41967	0.0
GB44421	0.219512195
GB48325	0.075
GB50091	0.048780488
GB45860	0.19512195100000002
GB44220	0.125
GB45452	0.0
GB49768	0.0
GB40072	0.025
GB44124	0.0
GB47089	0.0
GB55959	0.128205128
GB52697	0.0
GB44342	0.0
GB49582	0.024390244
GB50443	0.0
GB40086	0.068965517
GB50177	0.024390244
GB55463	0.0
GB46679	0.133333333
GB50276	0.025
GB47539	0.024390244
GB55501	0.0
GB50447	0.025
GB48846	0.073170732
GB48533	0.0
GB50753	0.048780488
GB54684	0.0
GB46178	0.078947368
GB50180	0.0
GB51042	0.073170732
GB51644	0.0
GB46612	0.0
GB40888	0.051282050999999995
GB41754	0.025641026
GB40784	0.025641026
GB42369	0.057142857000000005
GB49936	0.0
GB52598	0.125
GB49973	0.731707317
GB52671,GB52671	0.073170732
GB40945	0.051282050999999995
GB53954	0.17073170699999998
GB45856	0.0
GB48806	0.0
GB46028	0.0
GB47057	0.034482759
GB51341	0.066666667
GB42596	0.025641026
GB54753	0.0
GB41865,GB41865	0.048780488
GB49621	0.365853659
GB55183	0.0
GB54314	0.025
GB43660,GB43660,GB43660	0.3
GB49047	0.0
GB54450	0.033333333
GB40935	0.0
GB41483,GB43022	0.026315789
GB42082	0.075
GB49657,GB49657	0.024390244
GB55875	0.0
GB40903	0.0
GB44138	0.0
GB43692	0.0
GB49452	0.0
GB48812	0.024390244
GB51144	0.027777778
GB45703	0.0
GB41266	0.05
GB47627	0.0
GB49363	0.025
GB46027	0.0
GB44074,GB44133,GB41707	0.926829268
GB40730	0.0
GB53617	0.026315789
GB44494	0.20588235300000002
GB44486	0.0
GB40107	0.0
GB42426	0.083333333
GB41670	0.179487179
GB54353	0.024390244
GB45863	0.048780488
GB54589	0.024390244
GB40030	0.0
GB41979	0.024390244
GB45864	0.0
GB41759	0.0
GB43128,GB43127	0.375
GB43790	0.090909091
GB52429	0.0
GB55454	0.025
GB40610	0.0
GB50890,GB50890	0.078947368
GB50935	0.0
GB45490	0.048780488
GB50900,GB50900	0.111111111
GB51570	0.0
GB48170	0.0
GB44680	0.048780488
GB48638	0.0
GB47016	0.12195122
GB54928	0.0
GB40574	0.024390244
GB41232	0.0
GB48351,GB40568	0.025
GB46663,GB46663,GB43932	0.048780488
GB55779	0.052631579000000005
GB43500	0.314285714
GB41445	0.0
GB47832	0.0
GB48251	0.0
GB44799	0.575
GB50497	0.0
GB49854	0.12195122
GB46419	0.025
GB44633	0.13888888900000002
GB46159	0.0
GB42202	0.0
GB55092,GB48318	0.024390244
GB54267	0.0
GB52956	0.024390244
GB54806	0.0
GB55514	0.0
GB50154	0.0
GB44965	0.0
GB53962	0.219512195
GB51710	0.048780488
GB46120	0.0
GB49027	0.0
GB42272	0.0
GB40302	0.0
GB45044	0.0
GB53518	0.05
GB55151	0.025
GB52876	0.0
GB50186	0.0
GB48468	0.38888888899999996
GB55969	0.26829268300000003
GB55710	0.028571429
GB44928	0.024390244
GB50037	0.0
GB51070	0.0
GB53604	0.025
GB47336	0.037037037
GB55351	0.0
GB51282	0.0
GB54958	0.0
GB49040	0.024390244
GB42770	0.0
GB54549	0.529411765
GB49930	0.097560976
GB51629	0.024390244
GB45111	0.0
GB50492	0.025
GB49090	0.0
GB51033	0.024390244
GB49801	0.024390244
GB53139,GB53139	0.097560976
GB40883	0.025
GB55870	0.0
GB49423	0.0
GB53823	0.025
GB54972	0.048780488
GB49496	0.0
GB40517,GB40517	0.051282050999999995
GB49785	0.025641026
GB41890	0.0
GB46801	0.073170732
GB53440	0.05
GB44354	0.0
GB55892	0.0
GB49562	0.0
GB48709	0.0
GB40751	0.0
GB55630,GB55630	0.87804878
GB49871	0.026315789
GB46974	0.0
GB43788	0.055555556
GB43483	0.024390244
GB53302	0.0
GB41363	0.0
GB51720	0.027027027000000002
GB54478	0.0
GB53329	0.0
GB43393	0.075
GB48215	0.0
GB52323	0.0
GB43416,GB53053	0.9
GB40463	0.024390244
GB42252	0.0
GB50191	0.0
GB40886	0.0
GB51518	0.027777778
GB52093	0.0
GB46143	0.052631579000000005
GB53840	0.0
GB41732	0.0
GB54321	0.024390244
GB40537	0.0
GB51283	0.12195122
GB40615	0.13636363599999998
GB55654	0.048780488
GB45701	0.071428571
GB52692	0.0
GB44233	0.0
GB54376	0.024390244
GB46283	0.0
GB44873	0.0
GB44177	0.0
GB50927	0.0
GB45593	0.0
GB44992	0.0
GB41742	0.0
GB45811	0.026315789
GB47105	0.0
GB55520	0.025
GB48371	0.078947368
GB44897	0.0
GB53161,GB53162	0.2
GB54980,GB55315	0.375
GB52251	0.0
GB47458	0.025641026
GB45883	0.027777778
GB47436	0.0
GB42184	0.0
GB53287	0.0
GB54937	0.102564103
GB54750	0.0
GB40782	0.1
GB51258	0.03125
GB45826	0.0
GB49485	0.073170732
GB55165	0.0
GB41336	0.0
GB53257	0.024390244
GB46115	0.048780488
GB55499	0.0
GB51954	0.0
GB44439	0.048780488
GB49540	0.0
GB53363	0.0
GB52507	0.0
GB44983	0.0
GB50751	0.0
GB48437	0.048780488
GB49791,GB49792	0.775
GB45885	0.076923077
GB53099	0.025
GB40656	0.048780488
GB46071	0.0
GB50924	0.048780488
GB40885	0.048780488
GB43704	0.073170732
GB54765,GB54743	1.0
GB51667	0.0
GB40109	0.024390244
GB48380	0.024390244
GB51343	0.029411765
GB48417	0.0
GB51165	0.0
GB46086	0.024390244
GB44689	0.024390244
GB46024	0.0
GB53242	0.0
GB50231	0.0
GB47602	0.024390244
GB48927	0.0
GB54811	0.097560976
GB51807	0.0
GB46638	0.0
GB51334	0.0
GB46586	0.0
GB51651	0.10526315800000001
GB50003	0.024390244
GB53312	0.05
GB53948	0.025
GB55855,GB55855	0.024390244
GB47901	0.025641026
GB48644	0.0
GB46289	0.58974359
GB50346	0.048780488
GB54724	0.054054054000000004
GB51973	0.0
GB43392	0.051282050999999995
GB44431	0.024390244
GB50962	0.0
GB46427	0.026315789
GB42458	0.024390244
GB43626	0.024390244
GB45018	0.0
GB42706	0.0
GB47014	0.024390244
GB48444	0.026315789
GB43143	0.0
GB41692,GB41692	0.057142857000000005
GB53431	0.0
GB51767	0.128205128
GB41291	0.0
GB47498	0.0
GB45177	0.0
GB52626	0.15789473699999998
GB45282	0.0
GB49700,GB47931	0.5277777779999999
GB44299	0.0
GB49970	0.051282050999999995
GB51368	0.0
GB54610	0.26829268300000003
GB45613	0.1
GB53298	0.073170732
GB48748	0.0
GB46598	0.0
GB41495	0.0
GB50435	0.0
GB51662	0.048780488
GB43520	0.024390244
GB46206	0.025641026
GB40305	0.097560976
GB44368	0.073170732
GB54755	0.03030303
GB50952	0.0
GB51489	0.0
GB41129	0.024390244
GB42187	0.048780488
GB52350	0.0
GB52774	0.0
GB49397	0.073170732
GB52290	0.073170732
GB52065,GB52065	0.2
GB56005	0.0
GB55405	0.024390244
GB50846	0.0
GB54209	0.05
GB52829,GB52829	0.024390244
GB44512	0.097560976
GB41761	0.024390244
GB42805	0.0
GB44496	0.0
GB50382	0.0
GB55186	0.0
GB53689	0.0
GB53286	0.025
GB53016	0.097560976
GB43260	0.0
GB42987	0.0
GB53932	0.029411765
GB41904	0.027027027000000002
GB50857	0.0
GB54579	0.0
GB52191	0.282051282
GB53908	0.0
GB47955	0.048780488
GB47593	0.024390244
GB47395	0.048780488
GB46017	0.0
GB53847	0.0
GB55703	0.0
GB47518	0.05
GB42015,GB42015	0.024390244
GB55951	0.05
GB42180	0.0
GB49998	0.051282050999999995
GB50027,GB50314	0.46153846200000004
GB46732	0.024390244
GB41700	0.0
GB42966	0.0
GB54057	0.0
GB48942	0.0
GB45716	0.024390244
GB41467,GB41467	0.9024390240000001
GB53191	0.0
GB44280	0.0
GB49399	0.0
GB51841,GB51840,GB48478,GB51444	0.325
GB42812	0.024390244
GB52315	0.024390244
GB40963	0.05
GB43207	0.05
GB44623	0.0
GB45218	0.025
GB47675	0.054054054000000004
GB51088	0.0
GB55478	0.0
GB49260	0.027027027000000002
GB50630	0.025641026
GB46113	0.052631579000000005
GB41773	0.025641026
GB51048	0.0
GB48382	0.15789473699999998
GB45382	0.0
GB54339,GB46094	0.068965517
GB54578	0.025
GB48829	0.0
GB43559	0.048780488
GB45829	0.0
GB41208	0.0
GB40077	0.073170732
GB52852	0.0
GB48150	0.025641026
GB55786	0.0
GB45377,GB45377	0.125
GB52715	0.463414634
GB49628	0.175
GB41504	0.0
GB41822	0.0
GB52604	0.076923077
GB43421	0.0
GB55909	0.0
GB48794	0.0
GB42263	0.0
GB50342	0.028571429
GB54110	0.10526315800000001
GB50931,GB50931	0.15
GB51068	0.0
GB52742	0.0
GB47904	0.024390244
GB43280	0.024390244
GB45508	0.029411765
GB45541	0.0
GB46677	0.0
GB52882	0.024390244
GB41241	0.0
GB47669	0.0
GB52918	0.0
GB45082	0.0
GB53307	0.048780488
GB47352	0.0
GB43640	0.0
GB46995	0.0
GB51586	0.0
GB41660	0.026315789
GB49147	0.0
GB47415	0.05
GB46784,GB46784	0.027777778
GB47306	0.025
GB44796,GB44793,GB44796	0.048780488
GB46094,GB41306,GB41306,GB41310,GB44311,GB43029	0.894736842
GB44939	0.05
GB51983	0.0
GB44355	0.024390244
GB42412	0.0
GB51487	0.025641026
GB45416	0.025641026
GB49157,GB49157	0.025641026
GB53522	0.029411765
GB41823	0.048780488
GB49960	0.0
GB47474	0.025641026
GB51815,GB43006,GB43005,GB43007,GB42460	0.27777777800000003
GB45581	0.048780488
GB54714	0.0
GB53567,GB53567	0.024390244
GB52810	0.243902439
GB51916	0.024390244
GB42964	0.0
GB44697	0.0
GB54990	0.073170732
GB49593	0.024390244
GB49836	0.0
GB48963	0.05
GB44186	0.0
GB51366	0.0
GB42384	0.073170732
GB45715,GB45658	0.926829268
GB45123	0.0
GB49689,GB49689	0.060606060999999996
GB52361,GB52362	0.580645161
GB44467	0.0
GB50271	0.0
GB52643	0.025641026
GB41792	0.0
GB46533	0.0
GB40521	0.097560976
GB53146	0.0
GB56012	0.0
GB48464	0.027777778
GB52204	0.048780488
GB50747	0.0
GB50148	0.0
GB40746	0.0
GB50361	0.025
GB42478	0.0
GB43134	0.024390244
GB46515,GB46514	0.65
GB44970	0.0
GB51866	0.05
GB54676	0.0
GB55155	0.0
GB45280	0.0
GB49553	0.0
GB45702	0.052631579000000005
GB52717	0.073170732
GB41716	0.0
GB44776	0.31707317100000004
GB50978	0.0
GB42013	0.025
GB44863	0.033333333
GB41603	0.0
GB42650	0.0
