gene	AGE
AMAM003658	43.0
AMEC022132	43.0
AMEM015912	43.0
AMIN010939	43.0
AQUA005640	43.0
ASIS003695	43.0
ASTE004838	43.0
AARA001013	27.90365678
AATE012081	27.90365678
ACUA015665	27.90365678
ADIR000044	27.90365678
AEPI006560	27.90365678
AFAF016151	27.90365678
AFUN003886	27.90365678
AGAP013500	27.90365678
AMAM000735	27.90365678
AMAM012580	27.90365678
AMEC022353	27.90365678
AMEM003266	27.90365678
AMIN005444	27.90365678
ASIS022650	27.90365678
ASTE003821	27.90365678
ASTE006347	27.90365678
ASTEI10947	27.90365678
ASTEI10948	27.90365678
AALB004928	43.0
AARA007382	43.0
AATE002051	43.0
ACHR005750	43.0
ACUA021557	43.0
ADAC009177	43.0
ADIR007922	43.0
AEPI005074	43.0
AFAF016145	43.0
AFUN008669	43.0
AGAP006141	43.0
AMAM004263	43.0
AMEC011323	43.0
AMEC014939	43.0
AMEM011870	43.0
AMIN010675	43.0
AQUA011692	43.0
ASIS012563	43.0
ASTE001012	43.0
ASTEI02750	43.0
AALB006578	43.0
AARA010673	43.0
AATE011836	43.0
ACHR009532	43.0
ACUA016944	43.0
ADAC007373	43.0
AEPI004294	43.0
AFAF004373	43.0
AFUN007597	43.0
AGAP000448	43.0
AMAM003395	43.0
AMEC012597	43.0
AMEM004832	43.0
AMIN005594	43.0
AQUA007996	43.0
ASIS003942	43.0
ASTE010580	43.0
AARA009123	43.0
AATE003832	43.0
ACHR005403	43.0
ACUA023554	43.0
ADAC000841	43.0
ADAC000875	43.0
ADAC002446	43.0
ADAC003523	43.0
ADAC003694	43.0
ADAC003887	43.0
ADAC007861	43.0
ADIR003597	43.0
AEPI005466	43.0
AFAF008952	43.0
AGAP006790	43.0
AMEC004668	43.0
AMEM014667	43.0
AMIN010052	43.0
AQUA003878	43.0
ASIS005377	43.0
ASTE010400	43.0
ASTEI08599	43.0
AALB005836	43.0
AARA007348	43.0
AATE015915	43.0
ACHR005677	43.0
ACUA024950	43.0
ADAC003154	43.0
ADIR007991	43.0
AEPI002945	43.0
AFAF004352	43.0
AFUN004368	43.0
AGAP006175	43.0
AMAM008913	43.0
AMEC017320	43.0
AMEM011781	43.0
AMIN011308	43.0
AQUA005031	43.0
ASIS016950	43.0
ASTE006212	43.0
ASTEI09092	43.0
AALB005621	43.0
AARA008384	43.0
AATE000183	43.0
ACHR002486	43.0
ACUA002043	43.0
ADIR007616	43.0
AEPI000168	43.0
AFAF011298	43.0
AFUN008754	43.0
AGAP006501	43.0
AMAM009340	43.0
AMEC002345	43.0
AMEM007441	43.0
AMIN007869	43.0
AQUA006338	43.0
ASIS005951	43.0
ASTE003896	43.0
ASTEI10118	43.0
ACUA008480	15.683734722
ACUA018528	15.683734722
AMAM016872	15.683734722
AMEC018921	15.683734722
AQUA000032	15.683734722
AARA011425	43.0
ACHR007400	43.0
ACUA026855	43.0
ADAC008462	43.0
ADIR011712	43.0
AFUN000506	43.0
AMIN007492	43.0
AQUA014743	43.0
ASTE003667	43.0
AATE003560	43.0
ACUA014010	43.0
ADAC008546	43.0
AFAF008558	43.0
AGAP007572	43.0
AMAM015624	43.0
AMEC002750	43.0
AMEM012448	43.0
ASIS005237	43.0
AALB002675	43.0
AARA001905	43.0
AATE020477	43.0
ACHR007984	43.0
ACUA017607	43.0
ADAC008498	43.0
ADIR010546	43.0
AEPI006243	43.0
AFAF008032	43.0
AFUN008311	43.0
AGAP001447	43.0
AMAM003370	43.0
AMEC004576	43.0
AMEM002371	43.0
AMIN003265	43.0
AQUA006633	43.0
ASIS004179	43.0
ASTE002431	43.0
ASTEI03644	43.0
AALB008977	43.0
AARA004658	43.0
AATE007343	43.0
ACHR000738	43.0
ACUA025502	43.0
ADAC009060	43.0
ADIR003475	43.0
AEPI009986	43.0
AFAF001685	43.0
AFUN008193	43.0
AGAP002835	43.0
AMAM014235	43.0
AMEC005380	43.0
AMEM014030	43.0
AMIN000604	43.0
AQUA009363	43.0
ASIS016420	43.0
ASTEI00434	43.0
AALB000648	43.0
AARA008692	43.0
AATE005033	43.0
ACUA012424	43.0
ADAC006236	43.0
ADIR006244	43.0
AEPI005753	43.0
AFAF000078	43.0
AFUN006208	43.0
AGAP009154	43.0
AMAM007325	43.0
AMEC010457	43.0
AMEM007444	43.0
AMIN009697	43.0
AQUA002638	43.0
ASIS018008	43.0
ASTE003879	43.0
ASTEI06168	43.0
AALB007157	43.0
AARA001291	43.0
AATE005741	43.0
ACHR004093	43.0
ACUA014435	43.0
ADAC005965	43.0
ADIR002729	43.0
AEPI010106	43.0
AFAF010474	43.0
AFUN003765	43.0
AGAP003193	43.0
AMAM015760	43.0
AMEC021457	43.0
AMEM001141	43.0
AMIN002480	43.0
AQUA008098	43.0
ASIS020255	43.0
ASTE000648	43.0
ASTEI07921	43.0
AATE018649	43.0
ACUA012123	43.0
ADAC005434	43.0
AFAF008519	43.0
AGAP009316	43.0
AMAM003512	43.0
AMEC012272	43.0
AMEM000070	43.0
ASIS021113	43.0
ASTEI10003	43.0
AATE016399	43.0
ACUA001280	43.0
ADAC006567	43.0
AFAF001512	43.0
AMAM017163	43.0
ASIS004100	43.0
AARA009815	43.0
AATE009222	43.0
ACHR004010	43.0
ACUA018015	43.0
ADAC009867	43.0
ADIR003240	43.0
AEPI005532	43.0
AFAF013191	43.0
AFUN008608	43.0
AGAP003982	43.0
AMEC021868	43.0
AMEM005286	43.0
AMIN000325	43.0
AQUA009165	43.0
ASIS004073	43.0
ASTE010155	43.0
ASTEI00983	43.0
AALB000946	43.0
AARA010903	43.0
AATE011753	43.0
ACHR003265	43.0
ACUA004531	43.0
ADIR004680	43.0
AEPI006909	43.0
AFAF003861	43.0
AFUN000874	43.0
AGAP028145	43.0
AMAM007378	43.0
AMEC013560	43.0
AMEM013268	43.0
AMIN001336	43.0
AQUA005352	43.0
ASIS012778	43.0
ASTE002301	43.0
ASTEI10956	43.0
AALB007784	43.0
AARA010218	43.0
AATE000116	43.0
ACHR004842	43.0
ACUA000655	43.0
ADAC001977	43.0
ADIR001433	43.0
AEPI001772	43.0
AFAF005110	43.0
AFUN006996	43.0
AGAP000733	43.0
AMAM021855	43.0
AMEC015321	43.0
AMEM018060	43.0
AMIN005169	43.0
AQUA008297	43.0
ASIS001436	43.0
ASTE010849	43.0
ASTEI07013	43.0
AALB008520	43.0
AARA009955	43.0
AATE008310	43.0
ACHR005161	43.0
ACUA014474	43.0
ADAC004590	43.0
ADIR014702	43.0
AEPI004208	43.0
AGAP003843	43.0
AMAM010081	43.0
AMEC002369	43.0
AMEM006317	43.0
AQUA001376	43.0
ASIS013427	43.0
ASTEI00770	43.0
AALB004605	43.0
AARA005791	43.0
AATE017411	43.0
ACHR008469	43.0
ACUA001423	43.0
ADAC004098	43.0
AEPI006398	43.0
AFAF007374	43.0
AFUN009012	43.0
AGAP005605	43.0
AMAM002807	43.0
AMEC009295	43.0
AMEM017924	43.0
AMIN007540	43.0
AQUA011252	43.0
ASIS021022	43.0
ASTE009514	43.0
ASTEI02203	43.0
AALB004640	43.0
AARA009330	43.0
AATE001243	43.0
ACHR009932	43.0
ACUA009061	43.0
ADAC004646	43.0
ADIR007831	43.0
AEPI005555	43.0
AFAF013199	43.0
AFUN000591	43.0
AMAM006097	43.0
AMEC020631	43.0
AMEM003507	43.0
AMIN011128	43.0
AQUA001948	43.0
ASTE007862	43.0
ASTEI08502	43.0
AALB007476	43.0
AARA006012	43.0
AATE008299	43.0
ACHR006974	43.0
ACUA014159	43.0
ADAC007890	43.0
ADIR009158	43.0
AEPI002333	43.0
AFAF007377	43.0
AFUN010984	43.0
AGAP004758	43.0
AMAM020825	43.0
AMEC016054	43.0
AMEM012642	43.0
AMIN008098	43.0
AQUA003063	43.0
ASIS021790	43.0
ASTE003618	43.0
ASTEI08132	43.0
AATE012208	27.90365678
ACHR000482	27.90365678
ACUA005031	27.90365678
ADIR005975	27.90365678
AEPI004149	27.90365678
AFAF003532	27.90365678
AFUN008239	27.90365678
AGAP009551	27.90365678
AGAP009552	27.90365678
AGAP009553	27.90365678
AGAP012672	27.90365678
AGAP012673	27.90365678
AMEC000102	27.90365678
AMEC002219	27.90365678
AMEC021320	27.90365678
AMEM006873	27.90365678
AMEM015358	27.90365678
ASIS023599	27.90365678
ASTE010740	27.90365678
ASTEI03793	27.90365678
AALB007252	43.0
AARA009816	43.0
AATE014572	43.0
ACHR004009	43.0
ACUA027012	43.0
ADAC009874	43.0
ADIR003241	43.0
AEPI005533	43.0
AFAF002180	43.0
AFUN008607	43.0
AGAP003981	43.0
AMAM015819	43.0
AMEC016211	43.0
AMEM007359	43.0
AMIN000324	43.0
AQUA009164	43.0
ASIS008670	43.0
ASTE010156	43.0
ASTEI00982	43.0
AALB009578	43.0
AARA004330	43.0
AATE015895	43.0
ACHR002086	43.0
ACUA024530	43.0
ADAC009732	43.0
ADIR010326	43.0
AEPI000271	43.0
AFAF002656	43.0
AFUN009094	43.0
AGAP002535	43.0
AMAM004323	43.0
AMEC009442	43.0
AMEM008883	43.0
AMIN002545	43.0
AQUA006969	43.0
ASIS011236	43.0
ASTE000706	43.0
ASTEI07984	43.0
AALB009431	43.0
AARA001614	43.0
AATE003780	43.0
ACHR001098	43.0
ACUA002418	43.0
ADAC008706	43.0
ADIR010085	43.0
AEPI009454	43.0
AFAF001307	43.0
AFUN005143	43.0
AGAP001139	43.0
AMAM002207	43.0
AMEC001563	43.0
AMEM013901	43.0
AMIN002328	43.0
AQUA011593	43.0
ASIS001745	43.0
ASTE005738	43.0
ASTEI09955	43.0
AATE007577	43.0
ACUA006545	43.0
ADAC006889	43.0
AFAF006997	43.0
AGAP012851	43.0
AMAM006209	43.0
AMEC014712	43.0
AMEM002293	43.0
ASIS000381	43.0
ASIS002700	43.0
AALB000920	43.0
AARA010934	43.0
AATE019174	43.0
ACHR006897	43.0
ACUA013429	43.0
ACUA022227	43.0
ADAC002620	43.0
ADIR006847	43.0
AEPI007071	43.0
AFAF000698	43.0
AFUN006588	43.0
AGAP008666	43.0
AMEC017166	43.0
AMEM012196	43.0
AMIN009082	43.0
AQUA004855	43.0
AQUA004856	43.0
ASIS005669	43.0
ASTE002273	43.0
ASTEI09570	43.0
AARA011722	27.90365678
AATE013997	27.90365678
ACHR001832	27.90365678
ACUA013454	27.90365678
ADIR001450	27.90365678
AEPI008993	27.90365678
AFAF017415	27.90365678
AGAP000979	27.90365678
AMAM004488	27.90365678
AMEC017470	27.90365678
AMEM009668	27.90365678
AMIN005458	27.90365678
ASIS013285	27.90365678
ASTE001159	27.90365678
ASTEI08838	27.90365678
AALB010131	43.0
AARA000839	43.0
AATE006829	43.0
ACHR003827	43.0
ACUA005745	43.0
ADAC003327	43.0
ADIR002232	43.0
AEPI011065	43.0
AFAF012876	43.0
AFUN009333	43.0
AMEC016982	43.0
AMEM014236	43.0
AQUA005863	43.0
ASIS001862	43.0
ASIS013152	43.0
ASTE001849	43.0
ASTEI06115	43.0
AALB009261	43.0
AARA001835	43.0
AATE003699	43.0
ACHR006516	43.0
ACUA012765	43.0
ADIR002475	43.0
AEPI001115	43.0
AFAF007131	43.0
AFUN007813	43.0
AGAP013112	43.0
AMAM011345	43.0
AMEC003802	43.0
AMEC017847	43.0
AMIN000563	43.0
AQUA006563	43.0
ASIS000649	43.0
ASTE008881	43.0
ASTEI07534	43.0
AALB000250	43.0
AATE015435	43.0
ACHR003605	43.0
ACUA002604	43.0
AFAF004719	43.0
AMIN001058	43.0
AQUA010397	43.0
ASTEI10991	43.0
AALB007222	43.0
AARA006571	43.0
AATE014808	43.0
ACHR005100	43.0
ACUA027808	43.0
ADAC009886	43.0
ADIR010634	43.0
AEPI000324	43.0
AFAF015078	43.0
AFUN002398	43.0
AGAP003512	43.0
AMAM010822	43.0
AMEC002518	43.0
AMEM008013	43.0
AMIN000885	43.0
AQUA001702	43.0
ASIS018000	43.0
ASTE010993	43.0
ASTEI09351	43.0
AATE002530	43.0
ACUA004116	43.0
ADAC009034	43.0
AFAF003157	43.0
AGAP011183	43.0
AMAM016783	43.0
AMEC005258	43.0
AMEM018448	43.0
ASIS011031	43.0
ASTEI10484	43.0
AARA009388	43.0
AATE006500	43.0
ACHR004005	43.0
ACUA016084	43.0
ADAC001363	43.0
ADIR009430	43.0
AEPI003654	43.0
AFAF011739	43.0
AGAP008849	43.0
AMEC012549	43.0
AMEM006796	43.0
AMIN001606	43.0
AQUA007889	43.0
ASIS020150	43.0
ASTE002222	43.0
ASTE008814	43.0
ASTEI05005	43.0
AATE020252	43.0
ADAC008015	43.0
AGAP012697	43.0
AMEC002732	43.0
ASIS008943	43.0
AALB014020	43.0
AARA005121	43.0
ACHR002043	43.0
ACUA017080	43.0
ADAC009495	43.0
ADIR011022	43.0
AEPI001910	43.0
AFAF020823	43.0
AGAP008002	43.0
AMAM020331	43.0
AMEC004777	43.0
AMEM015209	43.0
AQUA000661	43.0
ASTEI01767	43.0
ACUA001933	27.90365678
AFAF013735	27.90365678
AGAP011253	27.90365678
AMAM006930	27.90365678
AMEC014432	27.90365678
AMEM005103	27.90365678
AMIN008343	27.90365678
ASIS013064	27.90365678
AALB005763	43.0
AARA005945	43.0
AATE018538	43.0
ACUA012378	43.0
ADAC004403	43.0
ADIR005749	43.0
AEPI009849	43.0
AFAF013928	43.0
AFUN006478	43.0
AGAP010457	43.0
AMAM022764	43.0
AMEC009821	43.0
AMEM004529	43.0
AMIN005012	43.0
AQUA005981	43.0
ASIS005208	43.0
ASTE001527	43.0
ASTEI08352	43.0
AATE010207	27.90365678
AATE017731	27.90365678
ACHR004376	27.90365678
ACHR004377	27.90365678
ACUA017195	27.90365678
ADIR004488	27.90365678
AFAF018102	27.90365678
AGAP001332	27.90365678
AMAM001956	27.90365678
AMEC001606	27.90365678
AMEM015608	27.90365678
AMIN002158	27.90365678
ASIS018173	27.90365678
AALB006150	43.0
AARA007328	43.0
AATE002658	43.0
ACHR003819	43.0
ACUA017636	43.0
ADAC002726	43.0
ADIR007973	43.0
AEPI004104	43.0
AFAF015480	43.0
AFUN008261	43.0
AGAP006203	43.0
AMAM003696	43.0
AMEC008968	43.0
AMEM012973	43.0
AQUA005054	43.0
ASIS021232	43.0
ASTEI09100	43.0
AALB002064	43.0
AATE011200	43.0
ACHR006456	43.0
ACUA023776	43.0
ADAC001102	43.0
ADIR002606	43.0
AEPI003794	43.0
AFAF013624	43.0
AFUN011341	43.0
AGAP002367	43.0
AMAM008562	43.0
AMEC005876	43.0
AMEM013075	43.0
AMIN004686	43.0
AQUA009597	43.0
ASIS001463	43.0
ASTE010021	43.0
ASTEI04321	43.0
AALB006715	43.0
AARA010384	43.0
AATE012494	43.0
ACUA022925	43.0
ACUA027996	43.0
ADIR001427	43.0
AEPI000655	43.0
AFAF010157	43.0
AFUN011444	43.0
AGAP000673	43.0
AMAM010388	43.0
AMEC017534	43.0
AMEM002678	43.0
AMIN002038	43.0
AQUA005752	43.0
ASIS023085	43.0
ASTE005416	43.0
ASTEI01151	43.0
AALB002072	43.0
AARA001200	43.0
AATE014207	43.0
ACHR002949	43.0
ACUA004782	43.0
ADAC006559	43.0
AEPI001291	43.0
AFAF004109	43.0
AFUN015178	43.0
AGAP003087	43.0
AMAM022201	43.0
AMEC018782	43.0
AMEC021666	43.0
AMEM001635	43.0
AMIN003793	43.0
AQUA006072	43.0
ASIS007865	43.0
ASTE009956	43.0
ASTEI00279	43.0
AARA009107	43.0
AATE006530	43.0
ACHR003651	43.0
ACUA028303	43.0
ADAC009168	43.0
ADIR003612	43.0
AEPI005482	43.0
AFAF019423	43.0
AFUN002769	43.0
AGAP006773	43.0
AMAM009665	43.0
AMEC009132	43.0
AMEM014736	43.0
AMIN010068	43.0
AQUA003862	43.0
ASIS009083	43.0
ASTE010384	43.0
ASTEI08617	43.0
AALB005366	43.0
AARA008572	43.0
AATE016288	43.0
ACUA017851	43.0
ADAC007300	43.0
ADIR003682	43.0
AEPI006491	43.0
AFAF016565	43.0
AFUN000350	43.0
AGAP006699	43.0
AMEC007487	43.0
AMEM006777	43.0
AMIN010131	43.0
AQUA004803	43.0
ASIS003718	43.0
ASTE002807	43.0
ASTEI10025	43.0
AALB008262	43.0
AARA006864	43.0
AATE004514	43.0
ACHR010115	43.0
ACUA003532	43.0
ADIR003011	43.0
AEPI010117	43.0
AFAF013657	43.0
AFUN003755	43.0
AFUN003756	43.0
AMAM017456	43.0
AMEC014604	43.0
AMEM011527	43.0
AMIN002468	43.0
ASIS007738	43.0
ASTE000639	43.0
ASTEI07911	43.0
AATE011052	43.0
ACHR004542	43.0
ACUA015420	43.0
ADAC004622	43.0
AEPI006647	43.0
AFAF016382	43.0
AGAP011211	43.0
AMAM005815	43.0
AMEC017983	43.0
AMEM008613	43.0
AMIN008372	43.0
ASTE008257	43.0
ASTEI06798	43.0
AATE001794	27.90365678
AFUN003631	27.90365678
AGAP007880	27.90365678
AMAM005758	27.90365678
AMEM016659	27.90365678
AMIN007123	27.90365678
ASIS003595	27.90365678
AALB002683	43.0
AALB010763	43.0
AARA005563	43.0
AATE008951	43.0
AATE009507	43.0
ACHR005308	43.0
ACHR005309	43.0
ACUA005779	43.0
ADAC001510	43.0
ADAC008472	43.0
ADIR001740	43.0
AEPI007132	43.0
AEPI007133	43.0
AFAF007347	43.0
AFAF016535	43.0
AGAP011125	43.0
AGAP011126	43.0
AMAM008212	43.0
AMAM013209	43.0
AMEC001626	43.0
AMEC012545	43.0
AMEM011318	43.0
AMIN008456	43.0
AQUA005141	43.0
ASIS005432	43.0
ASIS016957	43.0
ASIS022591	43.0
ASTE011049	43.0
ASTE011050	43.0
ASTEI05631	43.0
ASTEI05632	43.0
AARA009245	19.196826645
ACHR004962	19.196826645
ACUA006074	19.196826645
ADIR004257	19.196826645
AEPI006773	19.196826645
AFAF016907	19.196826645
AFUN006405	19.196826645
AGAP006917	19.196826645
AMEC019561	19.196826645
AMEM010032	19.196826645
AMIN007691	19.196826645
ASTEI04583	19.196826645
AALB001929	43.0
AARA005098	43.0
AATE004140	43.0
ACHR002216	43.0
ACUA007427	43.0
ADAC000554	43.0
ADIR011046	43.0
AEPI001930	43.0
AFAF002593	43.0
AFUN003782	43.0
AGAP008031	43.0
AMAM012154	43.0
AMEC005035	43.0
AMEM002539	43.0
AMIN006240	43.0
AQUA001118	43.0
ASIS001877	43.0
ASTE009683	43.0
ASTEI01791	43.0
AALB001919	43.0
AARA005087	43.0
ACHR000993	43.0
ACUA025848	43.0
ADAC003469	43.0
AEPI014068	43.0
AFAF020833	43.0
AFUN003793	43.0
AGAP008040	43.0
AMAM019247	43.0
AMEC004998	43.0
AMEM008894	43.0
AMIN006230	43.0
AQUA001108	43.0
ASIS009409	43.0
ASTE009693	43.0
ASTEI01802	43.0
AALB004341	43.0
AARA002945	43.0
AATE009753	43.0
ACHR003390	43.0
ACUA012840	43.0
ADAC001824	43.0
ADIR009816	43.0
AEPI003356	43.0
AFAF012990	43.0
AFUN010119	43.0
AGAP005239	43.0
AMAM017462	43.0
AMEC016028	43.0
AMEM016908	43.0
AMIN011576	43.0
AQUA008332	43.0
ASIS002259	43.0
ASIS006234	43.0
ASTE003000	43.0
AARA004327	43.0
AATE019226	43.0
ACHR006386	43.0
ACUA027853	43.0
ADAC009728	43.0
ADIR010329	43.0
AEPI000274	43.0
AFAF002931	43.0
AFUN009097	43.0
AGAP002538	43.0
AMEC018857	43.0
AMEM016304	43.0
AMIN002548	43.0
AQUA006966	43.0
ASIS013426	43.0
ASTE000709	43.0
ASTEI07986	43.0
AARA010917	27.90365678
ACUA008378	27.90365678
AMAM001114	27.90365678
AMEC019371	27.90365678
AQUA004838	27.90365678
ASIS018922	27.90365678
ASTEI11047	27.90365678
AALB001757	43.0
AARA011129	43.0
AATE006169	43.0
ACHR009858	43.0
ACUA020245	43.0
ADIR006145	43.0
AEPI004017	43.0
AFAF020577	43.0
AFUN008938	43.0
AMAM004279	43.0
AMEC003577	43.0
AMEM003060	43.0
AMIN009793	43.0
AQUA003481	43.0
ASIS006775	43.0
ASTE003343	43.0
ASTEI05289	43.0
AALB008066	43.0
AARA002123	43.0
ADIR010424	43.0
AEPI009967	43.0
AFUN003277	43.0
AMAM003410	43.0
AMEC003612	43.0
AMEM017248	43.0
AMIN003484	43.0
AQUA000542	43.0
ASIS022294	43.0
ASTE006844	43.0
AARA005846	15.683734722
AEPI009866	15.683734722
AGAP010357	15.683734722
AQUA006729	15.683734722
ASTEI06721	15.683734722
AALB007643	43.0
AARA005994	43.0
AATE019449	43.0
ACHR002477	43.0
ACUA019302	43.0
ADAC005025	43.0
ADIR009138	43.0
AFAF008122	43.0
AFUN000463	43.0
AGAP004736	43.0
AMAM018516	43.0
AMEC018624	43.0
AMEM001328	43.0
AMIN007449	43.0
AQUA003085	43.0
ASIS009044	43.0
ASTE003625	43.0
ASTEI08137	43.0
AATE017973	43.0
ACHR006890	43.0
ACUA007822	43.0
ADAC002198	43.0
ADIR002144	43.0
AEPI001164	43.0
AFAF004713	43.0
AGAP011327	43.0
AMAM001446	43.0
AMEC007061	43.0
AMEM003358	43.0
ASIS000413	43.0
ASTEI04233	43.0
AARA005269	43.0
ADAC002875	43.0
AFUN007187	43.0
AMAM022753	43.0
AMEM008893	43.0
ASTE002660	43.0
AALB005203	43.0
ACUA016119	43.0
ADIR007678	43.0
AFUN007498	43.0
AMEC012737	43.0
AMEC020612	43.0
AMEM015333	43.0
AMEM016329	43.0
AMEM016734	43.0
AMIN007929	43.0
AQUA000965	43.0
ASIS008004	43.0
ASTE001066	43.0
ASTEI10305	43.0
AATE016447	27.90365678
AMEM004466	27.90365678
ASIS008787	27.90365678
AARA004999	43.0
AATE011462	43.0
ACHR006677	43.0
ACUA000043	43.0
ADAC000686	43.0
ADIR011288	43.0
AEPI008874	43.0
AFAF004980	43.0
AFUN004016	43.0
AGAP008129	43.0
AMAM009936	43.0
AMEC005525	43.0
AMEM006406	43.0
AMIN006147	43.0
AQUA001025	43.0
ASIS004667	43.0
ASTE007279	43.0
ASTEI01876	43.0
AATE015193	43.0
ACUA011867	43.0
ADAC005085	43.0
AFAF004650	43.0
AGAP007355	43.0
AMAM005084	43.0
AMEC006653	43.0
AMEM006333	43.0
ASIS020527	43.0
AARA008747	43.0
AATE010456	43.0
ACHR009837	43.0
ACUA004368	43.0
ADAC008166	43.0
ADIR006295	43.0
AEPI003966	43.0
AFUN005199	43.0
AMAM013999	43.0
AMEC005053	43.0
AMIN009748	43.0
AQUA010487	43.0
ASTE001477	43.0
AALB006918	43.0
AARA000399	43.0
AATE009073	43.0
ACUA001601	43.0
ADAC003786	43.0
ADIR004125	43.0
AEPI000677	43.0
AFAF005814	43.0
AFUN005808	43.0
AGAP000477	43.0
AMAM019841	43.0
AMEC015142	43.0
AMEM011944	43.0
AMIN005355	43.0
AQUA008024	43.0
ASIS023291	43.0
ASTE000278	43.0
ASTEI03559	43.0
AALB000091	43.0
AARA008701	43.0
AATE007784	43.0
ACHR005239	43.0
ACUA017094	43.0
ADAC007852	43.0
ADIR006254	43.0
AEPI005761	43.0
AFAF006859	43.0
AFUN001801	43.0
AGAP009162	43.0
AMAM002825	43.0
AMEC020510	43.0
AMEM000566	43.0
AMIN009706	43.0
AQUA002630	43.0
ASIS011285	43.0
ASTE003868	43.0
ASTEI06161	43.0
AALB009635	43.0
AARA009929	43.0
AATE010703	43.0
ACHR008193	43.0
ACUA027144	43.0
ADAC009746	43.0
ADIR014554	43.0
AEPI001186	43.0
AFAF008601	43.0
AFUN008982	43.0
AGAP003866	43.0
AMAM022083	43.0
AMEC000028	43.0
AMEM004897	43.0
AMIN004045	43.0
AQUA001349	43.0
ASIS021440	43.0
ASTE009375	43.0
ASTEI00796	43.0
AARA008510	27.90365678
ACUA014744	27.90365678
AEPI005016	27.90365678
AFUN002741	27.90365678
AMIN007762	27.90365678
AQUA004743	27.90365678
ASIS022510	27.90365678
ASTE008801	27.90365678
AALB000185	43.0
AARA004909	43.0
AATE011747	43.0
ACHR004795	43.0
ACUA003154	43.0
ADAC002221	43.0
ADIR006371	43.0
AEPI005599	43.0
AFAF019086	43.0
AFUN010908	43.0
AGAP008225	43.0
AMEC015689	43.0
AMEM014757	43.0
AMIN006057	43.0
AQUA010552	43.0
ASIS008114	43.0
ASTE005076	43.0
ASTEI03045	43.0
AATE004332	43.0
ACUA013316	43.0
ADAC008202	43.0
AFAF011172	43.0
AFUN001771	43.0
AGAP009199	43.0
AMEC007833	43.0
AATE016060	43.0
ACHR007830	43.0
ACUA007167	43.0
ADAC006064	43.0
ADIR009316	43.0
AEPI014450	43.0
AFAF006641	43.0
AFUN000099	43.0
AGAP010060	43.0
AGAP012927	43.0
AMEM008056	43.0
AMIN006659	43.0
AQUA009216	43.0
ASIS012042	43.0
ASTE008370	43.0
ASTEI03918	43.0
AALB007366	43.0
AARA006144	43.0
AATE003202	43.0
ACHR010253	43.0
ACUA001720	43.0
ADAC001397	43.0
ADIR005772	43.0
AEPI000629	43.0
AFAF009579	43.0
AFUN010811	43.0
AGAP010328	43.0
AMAM014311	43.0
AMIN006522	43.0
AQUA011798	43.0
ASIS002899	43.0
ASTE007650	43.0
ASTEI06693	43.0
AALB005166	43.0
AARA008088	43.0
AATE011675	43.0
ACHR000827	43.0
ACUA010001	43.0
ADAC005714	43.0
ADIR007196	43.0
AEPI009149	43.0
AFAF012160	43.0
AFUN001035	43.0
AGAP007520	43.0
AMAM019758	43.0
AMEC010649	43.0
AMEC013179	43.0
AMEM009993	43.0
AMIN010408	43.0
AQUA004403	43.0
ASIS010569	43.0
ASTE002376	43.0
ASTEI01429	43.0
AALB007169	43.0
AARA004381	43.0
AATE002066	43.0
AATE005013	43.0
ACHR005615	43.0
ACUA002891	43.0
ACUA006613	43.0
ADAC008499	43.0
ADAC008501	43.0
ADIR002740	43.0
ADIR002741	43.0
AEPI003505	43.0
AEPI003506	43.0
AFAF012568	43.0
AFUN000843	43.0
AGAP002483	43.0
AGAP002484	43.0
AMAM004231	43.0
AMAM019780	43.0
AMEC019021	43.0
AMEM014399	43.0
AMIN002493	43.0
AQUA009471	43.0
ASIS009025	43.0
ASIS022719	43.0
ASTE000660	43.0
ASTE000661	43.0
ASTEI07932	43.0
ASTEI07933	43.0
AALB010393	43.0
AARA000053	43.0
AATE020984	43.0
ACHR005817	43.0
ACUA021963	43.0
ADAC008592	43.0
ADIR000399	43.0
AEPI003217	43.0
AFAF007777	43.0
AFUN007160	43.0
AGAP010586	43.0
AMAM015964	43.0
AMEC011417	43.0
AMEM016800	43.0
AMIN008186	43.0
AQUA003759	43.0
ASIS011353	43.0
ASTE004809	43.0
ASTEI05328	43.0
AATE015352	27.90365678
ACHR006298	27.90365678
ADIR005145	27.90365678
AGAP009802	27.90365678
ASTE006559	27.90365678
ASTEI06499	27.90365678
AALB006913	43.0
AARA002118	43.0
AATE011756	43.0
ACHR000999	43.0
ACUA008061	43.0
ADAC003905	43.0
ADIR001537	43.0
AEPI001694	43.0
AFAF016426	43.0
AFUN010437	43.0
AGAP001675	43.0
AMAM012489	43.0
AMEC021569	43.0
AMIN005772	43.0
AQUA000537	43.0
ASIS000768	43.0
ASTE001347	43.0
ASTEI10707	43.0
AALB008560	43.0
AARA011565	43.0
AATE015844	43.0
ACHR000432	43.0
ACUA019842	43.0
ADAC003643	43.0
ADIR005517	43.0
AEPI004880	43.0
AFAF001849	43.0
AFUN010172	43.0
AGAP004235	43.0
AMAM007642	43.0
AMEC017340	43.0
AMEM015475	43.0
AMIN004114	43.0
AQUA008808	43.0
ASIS001019	43.0
ASTE006052	43.0
ASTEI03677	43.0
AALB009851	43.0
AARA006335	43.0
ACHR001697	43.0
ACUA012698	43.0
ADAC002177	43.0
ADIR005643	43.0
